,group,distinct_hit_ips,overlaps,avg_overlap_times,avg_dest_ports
674,16879,68255,0.0,0.0,21.714583333333334
941,174,68243,0.0,0.0,297.5833333333333
1297,19852,68139,0.0,0.0,1.7431818181818182
906,30,68128,0.0,0.0,5464.125
1242,20026,68082,0.0,0.0,1.2426470588235294
104,473,68015,0.0,0.0,291.9323671497585
1346,40,67722,0.0,0.0,2229.005555555556
940,150,67687,0.0,0.0,314.88235294117646
554,62743,67606,0.0,0.0,17.475
1239,19980,67570,0.0,0.0,1.44
950,159,67536,0.0,0.0,298.27777777777777
733,13515,67442,0.0,0.0,1.4179632867132868
731,13527,67315,0.0,0.0,1.458289627039627
262,12,67296,0.0,0.0,27842.7
106,424,67139,0.0,0.0,291.2654320987654
818,16924,67048,0.0,0.0,22.567142857142862
638,21126,67019,0.0,0.0,239.18749999999997
860,46288,67012,0.0,0.0,2.2
1390,2928,66996,0.0,0.0,105.20000000000002
1217,20021,66914,0.0,0.0,1.542857142857143
1389,2939,66723,0.0,0.0,104.41666666666667
1355,60,66719,0.0,0.0,2220.878571428572
39,13512,66653,0.0,0.0,1.4544361888111887
289,62140,66576,0.0,0.0,1.6666666666666667
116,454,66568,0.0,0.0,276.5951417004049
1333,59,66497,0.0,0.0,2228.0857142857144
553,63161,66471,0.0,0.0,6.038888888888888
467,3560,66453,0.0,0.0,1.0
925,162,66412,0.0,0.0,298.01984126984115
319,47643,66338,0.0,0.0,2.591666666666667
1332,9858,66323,0.0,0.0,239.17307692307693
1219,20023,66317,0.0,0.0,1.5357142857142858
576,19722,66290,0.0,0.0,1.0416666666666667
580,19715,66290,0.0,0.0,1.6071428571428572
1230,19815,66290,0.0,0.0,1.6527777777777775
466,3301,66289,0.0,0.0,1.0
101,439,66174,0.0,0.0,276.20574162679435
146,470,66169,0.0,0.0,291.73611111111114
133,422,66123,0.0,0.0,308.2036199095022
942,188,66056,0.0,0.0,281.85167464114835
517,19810,66034,0.0,0.0,1.4074074074074072
559,19847,66034,0.0,0.0,1.3571428571428572
1262,20055,66034,0.0,0.0,1.40625
1278,20034,66034,0.0,0.0,1.1666666666666667
456,5284,66028,0.0,0.0,2.7426470588235294
821,16893,66014,0.0,0.0,21.74375
920,168,65865,0.0,0.0,281.9707602339181
126,449,65822,0.0,0.0,276.20574162679424
524,19787,65778,0.0,0.0,1.8888888888888886
896,19704,65778,0.0,0.0,1.2857142857142856
998,19844,65778,0.0,0.0,1.0
1215,19985,65778,0.0,0.0,1.3666666666666667
1232,20051,65778,0.0,0.0,1.3928571428571428
1236,19921,65778,0.0,0.0,1.3611111111111112
1273,19869,65778,0.0,0.0,1.2678571428571428
1275,19991,65778,0.0,0.0,1.126984126984127
1290,19979,65778,0.0,0.0,1.3181818181818183
1293,19934,65778,0.0,0.0,1.3333333333333333
1320,19917,65778,0.0,0.0,1.0444444444444445
1325,19732,65778,0.0,0.0,1.0
1385,19931,65778,0.0,0.0,1.0
447,207,65757,0.0,0.0,1.4583333333333333
470,3589,65658,0.0,0.0,1.0
729,13590,65628,0.0,0.0,21.673076923076923
962,297,65616,0.0,0.0,261.97080896686157
556,62738,65612,0.0,0.0,16.721428571428568
1352,20,65576,0.0,0.0,2220.8100000000004
1100,512,65528,0.0,0.0,1.5357142857142858
98,472,65503,0.0,0.0,291.18055555555554
613,47491,65488,0.0,0.0,1.81
1430,44352,65437,0.0,0.0,3.2407407407407405
951,184,65325,0.0,0.0,296.05555555555554
15,550,65273,0.0,0.0,3.0591630591630588
963,186,65214,0.0,0.0,283.0
1362,96,65187,0.0,0.0,2242.5916666666662
147,416,65176,0.0,0.0,308.0808823529412
1306,19932,65151,0.0,0.0,1.0
238,13613,65100,0.0,0.0,22.99324324324324
1241,19960,65058,0.0,0.0,1.3095238095238095
973,193,65030,0.0,0.0,281.25563909774434
930,178,65024,0.0,0.0,297.7407407407407
1244,20025,65003,0.0,0.0,1.4285714285714286
150,418,65000,0.0,0.0,292.0833333333333
1216,20054,64987,0.0,0.0,1.3371647509578544
797,5468,64976,0.0,0.0,8.03661913483342
45,13463,64960,0.0,0.0,239.14499999999998
974,200,64951,0.0,0.0,282.12280701754383
112,462,64917,0.0,0.0,276.27819548872174
1343,107,64906,0.0,0.0,2232.47
239,13624,64904,0.0,0.0,22.919999999999998
134,455,64889,0.0,0.0,275.59398496240607
1347,112,64881,0.0,0.0,2219.3300000000004
955,183,64880,0.0,0.0,298.76666666666665
1018,16925,64875,0.0,0.0,22.97321428571429
247,47634,64848,0.0,0.0,1.55
929,157,64830,0.0,0.0,298.1984126984127
807,54098,64815,0.0,0.0,1.5
118,465,64806,0.0,0.0,290.6851851851852
895,19781,64802,0.0,0.0,1.525
105,427,64800,0.0,0.0,308.8235294117647
956,191,64783,0.0,0.0,282.08270676691734
919,160,64762,0.0,0.0,298.8650793650794
481,1765,64752,0.0,0.0,171.95
1412,42709,64747,0.0,0.0,1.4791666666666667
63,3326,64728,0.0,0.0,1.0
130,460,64721,0.0,0.0,290.6507936507937
947,156,64716,0.0,0.0,296.52777777777777
204,23791,64711,0.0,0.0,1.0
964,201,64706,0.0,0.0,282.62280701754383
933,197,64696,0.0,0.0,280.82456140350877
696,16930,64678,0.0,0.0,22.811111111111114
34,13795,64651,0.0,0.0,239.23181818181817
476,21125,64647,0.0,0.0,239.35000000000002
923,140,64571,0.0,0.0,296.8796296296296
136,406,64564,0.0,0.0,291.80225891526203
622,1763,64551,0.0,0.0,172.11111111111114
939,185,64529,0.0,0.0,297.44444444444446
114,423,64513,0.0,0.0,291.8796296296296
36,13610,64498,0.0,0.0,23.068333333333335
356,586,64490,0.0,0.0,40.666666666666664
137,442,64476,0.0,0.0,275.91578947368424
946,172,64469,0.0,0.0,299.0777777777778
484,481,64432,0.0,0.0,170.23999999999998
110,466,64430,0.0,0.0,291.9074074074074
143,446,64426,0.0,0.0,275.7473684210526
926,158,64403,0.0,0.0,298.0
183,47635,64402,0.0,0.0,1.4625
924,151,64391,0.0,0.0,316.9176470588235
960,164,64382,0.0,0.0,282.7263157894737
957,190,64377,0.0,0.0,281.93684210526317
142,434,64370,0.0,0.0,276.01754385964915
967,198,64353,0.0,0.0,282.6210526315789
281,3215,64341,0.0,0.0,5.192857142857143
1338,52,64329,0.0,0.0,2222.925
1358,26,64329,0.0,0.0,2228.3250000000003
120,417,64323,0.0,0.0,291.7111111111111
979,19878,64290,0.0,0.0,1.4047619047619049
984,19863,64290,0.0,0.0,1.1111111111111112
1282,20047,64290,0.0,0.0,1.2222222222222223
1283,20038,64290,0.0,0.0,1.5555555555555556
805,4576,64257,0.0,0.0,1.892929292929293
935,187,64246,0.0,0.0,283.3473684210527
108,405,64218,0.0,0.0,294.39731682146544
949,182,64214,0.0,0.0,296.56944444444446
100,464,64207,0.0,0.0,292.43333333333334
113,444,64205,0.0,0.0,277.2631578947369
508,475,64194,0.0,0.0,1.0
944,165,64187,0.0,0.0,282.85263157894735
938,194,64183,0.0,0.0,282.9578947368421
81,3563,64145,0.0,0.0,1.0
139,453,64136,0.0,0.0,276.88157894736844
132,419,64117,0.0,0.0,308.4705882352941
563,19822,64110,0.0,0.0,1.3194444444444444
584,19843,64109,0.0,0.0,1.5
165,11606,64106,0.0,0.0,1.3888888888888886
945,153,64060,0.0,0.0,299.9861111111111
1223,19962,64034,0.0,0.0,1.375
149,448,64016,0.0,0.0,275.9342105263158
115,432,64015,0.0,0.0,277.07894736842104
558,62747,63995,0.0,0.0,17.200000000000003
928,152,63985,0.0,0.0,314.8382352941176
102,463,63983,0.0,0.0,291.0277777777778
161,425,63982,0.0,0.0,308.3382352941177
1150,578,63981,0.0,0.0,49.45
817,16913,63974,0.0,0.0,22.682142857142853
125,467,63973,0.0,0.0,292.2555555555556
943,195,63965,0.0,0.0,281.82894736842104
968,180,63962,0.0,0.0,298.45833333333337
931,173,63961,0.0,0.0,297.41666666666663
1350,105,63948,0.0,0.0,2230.5875
970,179,63946,0.0,0.0,297.04166666666663
555,28386,63942,0.0,0.0,17.316666666666666
97,430,63934,0.0,0.0,276.5657894736842
153,443,63932,0.0,0.0,276.6842105263158
140,431,63925,0.0,0.0,278.03508771929825
1248,19981,63925,0.0,0.0,1.3818181818181818
976,199,63921,0.0,0.0,279.68421052631584
331,585,63920,0.0,0.0,43.06666666666666
138,461,63912,0.0,0.0,276.14473684210526
975,177,63909,0.0,0.0,282.3508771929824
62,3556,63903,0.0,0.0,1.0
162,469,63900,0.0,0.0,292.2083333333333
921,189,63890,0.0,0.0,280.5131578947368
792,1771,63881,0.0,0.0,172.04999999999998
1091,13593,63880,0.0,0.0,22.94166666666667
658,3234,63879,0.0,0.0,10.549999999999999
111,468,63875,0.0,0.0,291.93055555555554
522,19838,63868,0.0,0.0,1.2809523809523813
123,409,63865,0.0,0.0,291.7083333333333
141,415,63855,0.0,0.0,275.5921052631579
124,428,63853,0.0,0.0,275.77192982456137
954,166,63848,0.0,0.0,282.3552631578948
129,412,63844,0.0,0.0,310.4117647058823
325,594,63832,0.0,0.0,45.224999999999994
128,436,63827,0.0,0.0,274.42105263157896
927,196,63819,0.0,0.0,282.5921052631579
122,458,63817,0.0,0.0,276.32894736842104
96,3558,63816,0.0,0.0,1.0
73,3714,63809,0.0,0.0,1.0
785,43946,63784,0.0,0.0,1.2857142857142858
798,1775,63782,0.0,0.0,172.07500000000002
334,593,63778,0.0,0.0,46.23333333333333
525,19725,63778,0.0,0.0,1.4478021978021978
1004,19874,63778,0.0,0.0,1.1071428571428572
1005,19903,63778,0.0,0.0,1.3888888888888888
1222,20016,63778,0.0,0.0,1.125
1254,20039,63778,0.0,0.0,1.3809523809523812
1286,20066,63778,0.0,0.0,1.3333333333333333
1295,19742,63778,0.0,0.0,1.2613636363636362
1305,19893,63778,0.0,0.0,1.2916666666666667
604,63418,63773,0.0,0.0,1.7916666666666667
557,17419,63757,0.0,0.0,17.3
1069,3227,63754,0.0,0.0,10.549999999999999
1090,13595,63733,0.0,0.0,22.99
1147,575,63725,0.0,0.0,46.76
651,18915,63720,0.0,0.0,20.09090909090909
135,440,63717,0.0,0.0,277.5087719298246
337,16798,63716,0.0,0.0,22.817857142857143
357,13607,63715,0.0,0.0,22.876470588235293
1440,62283,63710,0.0,0.0,5.208333333333333
992,19797,63702,0.0,0.0,1.6250000000000002
1024,1764,63699,0.0,0.0,172.54999999999998
759,42338,63697,0.0,0.0,1.303030303030303
509,476,63691,0.0,0.0,1.0
811,3232,63688,0.0,0.0,10.549999999999999
1334,27,63678,0.0,0.0,2228.4
614,47496,63675,0.0,0.0,1.3684210526315788
948,143,63649,0.0,0.0,316.45098039215685
843,3220,63638,0.0,0.0,10.625
952,147,63634,0.0,0.0,314.03921568627453
1404,16845,63630,0.0,0.0,22.904545454545453
796,1768,63628,0.0,0.0,172.1916666666667
972,149,63626,0.0,0.0,316.03921568627453
932,170,63617,0.0,0.0,296.0
95,3722,63615,0.0,0.0,1.0
164,441,63608,0.0,0.0,277.43859649122805
103,451,63593,0.0,0.0,291.94444444444446
936,181,63586,0.0,0.0,295.2592592592593
160,433,63582,0.0,0.0,276.10526315789474
121,426,63570,0.0,0.0,307.7843137254902
131,452,63564,0.0,0.0,291.01851851851853
148,429,63564,0.0,0.0,276.7894736842106
601,0,63562,0.0,0.0,5383.061111111111
966,146,63560,0.0,0.0,313.80392156862746
623,482,63558,0.0,0.0,171.0333333333333
1277,19974,63558,0.0,0.0,1.4166666666666667
961,155,63556,0.0,0.0,298.1111111111111
1269,19927,63548,0.0,0.0,1.2
26,2734,63538,0.0,0.0,1.0
1023,1769,63533,0.0,0.0,172.76
156,459,63532,0.0,0.0,289.81481481481484
117,450,63526,0.0,0.0,277.7192982456141
1021,1781,63524,0.0,0.0,172.24
42,13511,63522,0.0,0.0,1.5268065268065272
965,154,63520,0.0,0.0,296.5925925925926
155,414,63516,0.0,0.0,307.4901960784314
934,171,63510,0.0,0.0,281.77192982456137
958,142,63506,0.0,0.0,298.0185185185185
369,565,63503,0.0,0.0,63.96666666666667
977,167,63498,0.0,0.0,282.4035087719298
152,438,63496,0.0,0.0,277.1578947368421
107,420,63495,0.0,0.0,276.4385964912281
109,421,63495,0.0,0.0,273.82456140350877
507,474,63493,0.0,0.0,1.0
1000,19771,63493,0.0,0.0,1.599206349206349
971,148,63488,0.0,0.0,315.5686274509804
969,161,63487,0.0,0.0,297.4259259259259
772,3235,63485,0.0,0.0,10.549999999999999
937,175,63482,0.0,0.0,283.4912280701755
127,437,63478,0.0,0.0,275.4035087719298
918,144,63472,0.0,0.0,316.39215686274514
1426,580,63462,0.0,0.0,42.199999999999996
794,1758,63423,0.0,0.0,172.63
158,435,63418,0.0,0.0,275.3508771929824
1344,95,63410,0.0,0.0,2225.616666666667
717,556,63402,0.0,0.0,64.0
157,471,63360,0.0,0.0,291.0
1250,20049,63359,0.0,0.0,1.46875
432,3465,63357,0.0,0.0,5.25
64,3531,63351,0.0,0.0,1.0833333333333333
1022,1784,63349,0.0,0.0,168.1833333333333
793,5473,63344,0.0,0.0,8.3125
1428,576,63317,0.0,0.0,41.974999999999994
37,13602,63312,0.0,0.0,23.013533834586468
75,3528,63295,0.0,0.0,1.0
298,7475,63273,0.0,0.0,4.666666666666667
159,447,63271,0.0,0.0,291.5833333333333
545,19836,63266,0.0,0.0,1.375
1238,19969,63266,0.0,0.0,1.298701298701299
329,577,63245,0.0,0.0,46.54999999999999
567,19723,63242,0.0,0.0,1.1833333333333333
340,1217,63220,0.0,0.0,80.53333333333333
145,408,63206,0.0,0.0,308.8529411764706
770,3222,63187,0.0,0.0,3.0
791,5389,63187,0.0,0.0,9.466054778554778
953,192,63182,0.0,0.0,284.13157894736844
959,176,63172,0.0,0.0,278.8421052631579
154,411,63171,0.0,0.0,308.47058823529414
744,16929,63168,0.0,0.0,23.040000000000003
333,574,63159,0.0,0.0,43.13333333333333
985,19904,63131,0.0,0.0,1.4126984126984128
119,457,63117,0.0,0.0,294.02777777777777
795,5446,63110,0.0,0.0,8.593229166666667
144,413,63107,0.0,0.0,311.0
1425,567,63100,0.0,0.0,43.28333333333334
163,456,63092,0.0,0.0,279.2368421052631
732,13523,63054,0.0,0.0,1.424075924075924
978,169,63051,0.0,0.0,296.52777777777777
151,445,63043,0.0,0.0,292.1388888888889
236,13493,63040,0.0,0.0,1.3106060606060608
332,589,63033,0.0,0.0,44.1875
585,19824,63020,0.0,0.0,1.1954545454545453
1213,19922,63020,0.0,0.0,1.046875
574,19738,63010,0.0,0.0,1.2622222222222224
1231,20031,63010,0.0,0.0,1.25
1301,19950,63010,0.0,0.0,1.5333333333333332
1318,19978,63010,0.0,0.0,1.4318181818181817
1156,534,63008,0.0,0.0,2.213174603174603
1375,44370,62999,0.0,0.0,1.5416666666666665
283,44828,62974,0.0,0.0,1.0
186,3179,62946,0.0,0.0,1.0
983,19900,62943,0.0,0.0,1.3888888888888888
326,583,62874,0.0,0.0,44.56666666666666
1423,562,62862,0.0,0.0,43.96666666666667
1149,570,62858,0.0,0.0,50.73333333333333
888,19784,62848,0.0,0.0,1.1160714285714286
7,2634,62846,0.0,0.0,1.0
59,3708,62845,0.0,0.0,1.0
1373,37968,62842,0.0,0.0,5.166666666666666
483,5390,62813,0.0,0.0,9.13888888888889
51,623,62807,0.0,0.0,1.25
716,5498,62797,0.0,0.0,1.7222222222222223
52,3727,62793,0.0,0.0,1.0
87,3545,62781,0.0,0.0,1.0
373,15432,62776,0.0,0.0,14.197435897435895
328,592,62767,0.0,0.0,45.98333333333333
244,12695,62754,0.0,0.0,1.5336663336663336
245,12513,62754,0.0,0.0,1.279383116883117
519,19841,62754,0.0,0.0,1.2227272727272727
520,19851,62754,0.0,0.0,1.3181818181818183
521,19726,62754,0.0,0.0,1.1602272727272727
565,19848,62754,0.0,0.0,1.3472222222222223
566,19745,62754,0.0,0.0,1.6504629629629628
571,19809,62754,0.0,0.0,1.6019345238095237
578,19818,62754,0.0,0.0,1.6904761904761905
702,19778,62754,0.0,0.0,1.475
988,19882,62754,0.0,0.0,1.3333333333333335
993,19902,62754,0.0,0.0,1.3
997,19876,62754,0.0,0.0,1.28125
999,19794,62754,0.0,0.0,1.3846153846153848
1001,19772,62754,0.0,0.0,1.7142857142857144
1002,19860,62754,0.0,0.0,1.3181818181818183
1003,19757,62754,0.0,0.0,1.7954545454545454
1092,13524,62754,0.0,0.0,1.4166666666666665
1212,20065,62754,0.0,0.0,1.2916666666666665
1246,20004,62754,0.0,0.0,1.1136363636363638
1249,19942,62754,0.0,0.0,1.5178571428571428
1256,20035,62754,0.0,0.0,1.2222222222222223
1258,19956,62754,0.0,0.0,1.2461538461538462
1261,20019,62754,0.0,0.0,1.7142857142857142
1265,19949,62754,0.0,0.0,1.6666666666666667
1287,20012,62754,0.0,0.0,1.5625
1288,20013,62754,0.0,0.0,1.421875
1308,20030,62754,0.0,0.0,1.0714285714285714
1326,20033,62754,0.0,0.0,1.2592592592592593
86,3559,62751,0.0,0.0,1.0
462,3587,62750,0.0,0.0,1.0
741,12079,62740,0.0,0.0,1.0
1134,16287,62738,0.0,0.0,1.0
560,19821,62736,0.0,0.0,1.3272727272727274
1384,19943,62709,0.0,0.0,1.174074074074074
372,15427,62690,0.0,0.0,14.199999999999998
1345,101,62681,0.0,0.0,2234.075
675,16911,62662,0.0,0.0,23.150000000000002
1184,3216,62624,0.0,0.0,1.0
1252,19801,62618,0.0,0.0,1.6037037037037036
54,3715,62556,0.0,0.0,1.0
77,3538,62520,0.0,0.0,3.0833333333333335
1303,19816,62513,0.0,0.0,1.4214285714285715
523,19845,62502,0.0,0.0,1.2333333333333334
516,19826,62498,0.0,0.0,1.5833333333333333
526,19842,62498,0.0,0.0,1.3015873015873014
562,19849,62498,0.0,0.0,1.2407407407407407
564,19827,62498,0.0,0.0,1.4375
569,19850,62498,0.0,0.0,1.2045454545454546
587,19791,62498,0.0,0.0,1.2083333333333335
989,19901,62498,0.0,0.0,1.40625
1218,20022,62498,0.0,0.0,1.5185185185185184
1224,19933,62498,0.0,0.0,1.4444444444444444
1257,20040,62498,0.0,0.0,1.46875
1281,19961,62498,0.0,0.0,1.5416666666666667
1291,20007,62498,0.0,0.0,1.4000000000000001
1315,19811,62498,0.0,0.0,1.5555555555555556
1321,19758,62498,0.0,0.0,1.5952380952380951
1380,20037,62498,0.0,0.0,1.3333333333333335
1383,20018,62498,0.0,0.0,1.2
1263,19701,62497,0.0,0.0,1.484126984126984
1119,45903,62496,0.0,0.0,1.3571428571428572
47,248,62482,0.0,0.0,1.3333333333333333
196,48523,62482,0.0,0.0,1.6666666666666667
304,80724,62482,0.0,0.0,4.666666666666667
626,71265,62482,0.0,0.0,2.0
781,45611,62482,0.0,0.0,1.16
1240,19746,62481,0.0,0.0,1.2041666666666666
891,19832,62473,0.0,0.0,1.4644522144522145
1259,20001,62456,0.0,0.0,1.272727272727273
1121,6454,62452,0.0,0.0,1.0
1298,19929,62389,0.0,0.0,1.342857142857143
607,60337,62380,0.0,0.0,2.019230769230769
31,563,62369,0.0,0.0,31.26742424242424
70,3728,62364,0.0,0.0,1.0
91,3308,62329,0.0,0.0,2.084821428571429
542,7476,62320,0.0,0.0,54.25000000000001
1292,19831,62310,0.0,0.0,1.4000000000000001
445,3508,62308,0.0,0.0,9.25
1187,3238,62298,0.0,0.0,1.0
764,3210,62282,0.0,0.0,1.0
769,3223,62272,0.0,0.0,3.3333333333333335
53,3548,62270,0.0,0.0,1.0
76,3478,62262,0.0,0.0,1.114285714285714
901,1790,62260,0.0,0.0,9.25
884,19804,62256,0.0,0.0,1.4545454545454544
66,3300,62255,0.0,0.0,1.0
612,44913,62255,0.0,0.0,1.6666666666666667
501,7322,62251,0.0,0.0,1.607843137254902
74,3522,62248,0.0,0.0,1.0
784,25193,62245,0.0,0.0,2.5123626373626378
1417,23958,62245,0.0,0.0,4.093849206349207
299,61857,62243,0.0,0.0,1.0
317,44073,62243,0.0,0.0,1.328125
44,57692,62242,0.0,0.0,1.0
184,3178,62242,0.0,0.0,1.0
185,3176,62242,0.0,0.0,1.0
188,3174,62242,0.0,0.0,1.0
200,72391,62242,0.0,0.0,1.9
251,13499,62242,0.0,0.0,1.7412587412587415
252,3173,62242,0.0,0.0,1.0
286,90366,62242,0.0,0.0,1.1111111111111112
301,43986,62242,0.0,0.0,1.5
375,3516,62242,0.0,0.0,3.3
431,7486,62242,0.0,0.0,1.5
439,3007,62242,0.0,0.0,5.0
449,3566,62242,0.0,0.0,1.0
463,3590,62242,0.0,0.0,1.0
468,3588,62242,0.0,0.0,1.0
475,66225,62242,0.0,0.0,1.5
486,71262,62242,0.0,0.0,1.6875
496,11146,62242,0.0,0.0,2.088235294117647
499,116,62242,0.0,0.0,1.2857142857142858
500,10303,62242,0.0,0.0,1.0
504,11058,62242,0.0,0.0,1.2666666666666666
513,60163,62242,0.0,0.0,1.05
518,19846,62242,0.0,0.0,1.5
546,19834,62242,0.0,0.0,1.1755952380952381
561,19825,62242,0.0,0.0,1.5277777777777777
568,19795,62242,0.0,0.0,1.1013227513227513
570,19837,62242,0.0,0.0,1.3142857142857145
572,19840,62242,0.0,0.0,1.1555555555555554
573,19819,62242,0.0,0.0,1.3571428571428572
575,19823,62242,0.0,0.0,1.2333333333333334
577,19806,62242,0.0,0.0,1.5689484126984126
579,19724,62242,0.0,0.0,1.3035714285714286
582,19716,62242,0.0,0.0,1.4968253968253968
583,19813,62242,0.0,0.0,1.3333333333333333
586,19780,62242,0.0,0.0,1.1111111111111112
609,60716,62242,0.0,0.0,1.5
615,66403,62242,0.0,0.0,1.5
703,19773,62242,0.0,0.0,1.2867063492063493
750,216,62242,0.0,0.0,1.6103896103896105
751,13526,62242,0.0,0.0,1.8030303030303028
761,6641,62242,0.0,0.0,2.0
767,3231,62242,0.0,0.0,3.0
825,59687,62242,0.0,0.0,1.3333333333333333
883,19829,62242,0.0,0.0,1.5
885,19872,62242,0.0,0.0,1.3666666666666665
886,19808,62242,0.0,0.0,1.4682539682539684
887,19892,62242,0.0,0.0,1.3333333333333333
889,19744,62242,0.0,0.0,1.4000000000000001
892,19890,62242,0.0,0.0,1.3142857142857143
893,19783,62242,0.0,0.0,1.5333333333333334
894,19855,62242,0.0,0.0,1.2121212121212122
897,19865,62242,0.0,0.0,1.225
898,19857,62242,0.0,0.0,1.2857142857142856
899,19793,62242,0.0,0.0,1.3333333333333333
980,19873,62242,0.0,0.0,1.4761904761904763
981,19828,62242,0.0,0.0,1.581144781144781
982,19871,62242,0.0,0.0,1.4285714285714286
986,19891,62242,0.0,0.0,1.2666666666666668
987,19854,62242,0.0,0.0,1.3666666666666667
991,19796,62242,0.0,0.0,1.6071428571428572
994,19735,62242,0.0,0.0,2.15
996,19877,62242,0.0,0.0,1.25
1006,19782,62242,0.0,0.0,1.8205128205128205
1007,636,62242,0.0,0.0,1.3928571428571428
1026,12878,62242,0.0,0.0,1.1111111111111112
1161,6399,62242,0.0,0.0,1.25
1166,43832,62242,0.0,0.0,3.7719298245614037
1183,3217,62242,0.0,0.0,1.0
1185,3233,62242,0.0,0.0,1.0
1186,3221,62242,0.0,0.0,1.0
1220,19853,62242,0.0,0.0,1.3250000000000002
1221,20064,62242,0.0,0.0,1.2222222222222223
1225,19967,62242,0.0,0.0,1.490909090909091
1226,19928,62242,0.0,0.0,1.2142857142857142
