,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
135020,135025,772301875.0,772301824.0,7,16509.0,HK,Hong Kong,34992.57142857143,3285.714285714286,328.85714285714283,3.0,-12866590.142857144,-23.214285714285715,12864259.142857144,329.85714285714283,331.7142857142857,1.0042135256132465,1.0,1.0,0.0,-2331.0,22.0,1.0,5.0,0.0,23.0,16504
135042,135047,772301897.0,772301824.0,7,16509.0,HK,Hong Kong,34990.57142857143,3285.714285714286,334.2857142857143,3.0,-12865735.142857144,-443.7857142857143,12867401.57142857,334.85714285714283,336.1428571428572,1.0027877376034129,1.0,1.0,0.0,1666.428571428571,22.0,1.0,5.0,0.0,23.0,16504
135045,135050,772301900.0,772301824.0,7,16509.0,HK,Hong Kong,34993.71428571428,3071.428571428572,333.0,3.0,-12866252.0,-969.4285714285714,12858625.142857144,334.1428571428572,335.57142857142856,1.0027003943831796,1.0,1.0,0.0,-7626.857142857143,22.0,1.0,5.0,0.0,23.0,16504
135046,135051,772301901.0,772301824.0,7,16509.0,HK,Hong Kong,34992.0,3714.285714285714,330.0,3.0,-12858541.57142857,-512.1428571428571,12866234.142857144,331.42857142857144,332.85714285714283,1.0033312043598228,1.0,1.0,0.0,7692.571428571428,22.0,1.0,5.0,0.0,23.0,16504
135076,135081,772301931.0,772301824.0,7,16509.0,HK,Hong Kong,34991.142857142855,3285.714285714286,332.2857142857143,3.0,-12860139.714285716,-165.64285714285714,12864646.0,333.0,335.0,1.004595835001331,1.0,1.0,0.0,4506.285714285715,22.0,1.0,5.0,0.0,23.0,16504
135096,135101,772301951.0,772301824.0,7,16509.0,HK,Hong Kong,34996.0,3214.285714285714,337.57142857142856,3.0,-12862160.714285716,82.42857142857143,12865649.42857143,338.85714285714283,340.0,1.0028704259439525,1.0,1.0,0.0,3488.714285714286,22.0,1.0,5.0,0.0,23.0,16504
135098,135103,772301953.0,772301824.0,7,16509.0,HK,Hong Kong,34995.0,3285.714285714286,326.0,3.0,-12864711.0,162.5,12860473.714285716,326.7142857142857,328.0,1.003578686377017,1.0,1.0,0.0,-4237.285714285715,22.0,1.0,5.0,0.0,23.0,16504
135103,135108,772301958.0,772301824.0,7,16509.0,HK,Hong Kong,35001.28571428572,3428.5714285714284,334.42857142857144,3.0,-12854255.42857143,-928.7857142857144,12857264.42857143,336.2857142857143,337.2857142857143,1.0022049405215232,1.0,1.0,0.0,3009.0,22.0,1.0,5.0,0.0,23.0,16504
135114,135119,772301969.0,772301824.0,7,16509.0,HK,Hong Kong,34990.28571428572,3428.5714285714284,322.42857142857144,3.0,-12862907.57142857,120.14285714285714,12874027.57142857,324.2857142857143,325.57142857142856,1.003559973258515,1.0,1.0,0.0,11120.0,22.0,1.0,5.0,0.0,23.0,16504
135119,135124,772301974.0,772301824.0,7,16509.0,HK,Hong Kong,34990.142857142855,3428.5714285714284,334.7142857142857,3.0,-12856532.42857143,1363.142857142857,12859861.285714284,337.0,337.57142857142856,1.0014342248144763,1.0,1.0,0.0,3328.8571428571427,22.0,1.0,5.0,0.0,23.0,16504
135147,135152,772302002.0,772301824.0,7,16509.0,HK,Hong Kong,34999.71428571428,3428.5714285714284,333.85714285714283,3.0,-12860476.714285716,226.78571428571428,12865592.714285716,334.42857142857144,336.42857142857144,1.0053362282753946,1.0,1.0,0.0,5116.0,22.0,1.0,5.0,0.0,23.0,16504
135221,135226,772302076.0,772301824.0,7,16509.0,HK,Hong Kong,34998.857142857145,3428.5714285714284,336.85714285714283,3.0,-12860166.0,188.42857142857144,12861279.42857143,338.42857142857144,339.85714285714283,1.0027703878372014,1.0,1.0,0.0,1113.428571428571,22.0,1.0,5.0,0.0,23.0,16504
135235,135240,772302090.0,772302080.0,7,16509.0,HK,Hong Kong,34990.142857142855,3142.8571428571427,329.7142857142857,3.0,-12855622.0,616.2142857142857,12865383.42857143,330.0,331.42857142857144,1.003341791145233,1.0,1.0,0.0,9761.42857142857,22.0,1.0,5.0,0.0,23.0,16504
135267,135272,772302122.0,772302080.0,7,16509.0,HK,Hong Kong,34996.857142857145,3285.714285714286,333.0,3.0,-12861376.57142857,68.28571428571429,12860087.0,335.1428571428572,336.0,1.0021582480185656,1.0,1.0,0.0,-1289.571428571429,22.0,1.0,5.0,0.0,23.0,16504
135330,135335,772302185.0,772302080.0,7,16509.0,HK,Hong Kong,34990.28571428572,3571.428571428572,336.57142857142856,3.0,-12858072.714285716,-544.8571428571429,12862447.714285716,339.1428571428572,339.57142857142856,1.001034538227569,1.0,1.0,0.0,4375.0,22.0,1.0,5.0,0.0,23.0,16504
135393,135398,772302248.0,772302080.0,7,16509.0,HK,Hong Kong,34995.28571428572,3428.5714285714284,326.7142857142857,3.0,-12853650.0,-162.64285714285714,12855149.42857143,327.0,328.2857142857143,1.0029313752259983,1.0,1.0,0.0,1499.428571428571,22.0,1.0,5.0,0.0,23.0,16504
135450,135455,772302305.0,772302080.0,7,16509.0,HK,Hong Kong,34997.0,3142.8571428571427,335.0,3.0,-12861485.857142856,-87.07142857142857,12856587.142857144,337.1428571428572,338.0,1.0023248928045605,1.0,1.0,0.0,-4898.714285714285,22.0,1.0,5.0,0.0,23.0,16504
135467,135472,772302322.0,772302080.0,7,16509.0,HK,Hong Kong,34995.142857142855,3571.428571428572,334.57142857142856,3.0,-12864755.42857143,-834.0,12859395.57142857,334.42857142857144,335.85714285714283,1.0027901480907606,1.0,1.0,0.0,-5359.857142857143,22.0,1.0,5.0,0.0,23.0,16504
