,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
771823,771866,3093924687.0,3093924608.0,20,6939.0,US,,66405.25,0.0,10118.5,41.6,-17083490.55,62.325,16187422.3,11402.2,12595.55,1.1029198025249278,1.0,1.4,1.4395416981933291,-896068.25,80.0,1.0,5.0,1.0,19.0,573
771824,771867,3093924688.0,3093924608.0,20,6939.0,US,,66408.95,0.0,10848.75,44.45,-17977684.95,70.325,17978390.95,12344.55,14377.25,1.1683342586290002,1.0,1.25,0.6598476126716686,706.0,80.0,1.0,5.0,1.0,19.0,573
771830,771873,3093924694.0,3093924608.0,20,6939.0,US,,66867.75,0.0,10927.5,45.35,-17979043.9,67.25,17083302.6,12447.9,14537.3,1.1702185794826274,1.0,1.25,0.6027978880905089,-895741.3,80.0,1.0,5.0,1.0,19.0,573
771831,771874,3093924695.0,3093924608.0,20,6939.0,US,,66397.6,0.0,10680.45,45.3,-17083484.55,3.625,17083183.65,12082.9,13454.9,1.1120973208145293,1.0,1.35,1.098041283384303,-300.9,80.0,1.0,5.0,1.0,19.0,573
771833,771876,3093924697.0,3093924608.0,20,6939.0,US,,66403.85,0.0,10937.7,45.5,-17978387.15,61.1,17082436.95,12436.4,14619.25,1.16969590611116,1.0,1.35,0.7385480582408943,-895950.2,80.0,1.0,5.0,1.0,19.0,573
771838,771881,3093924702.0,3093924608.0,20,6939.0,US,,66932.7,0.0,10627.35,44.3,-17977767.3,59.625,17977478.5,12049.35,13383.35,1.1091764874144432,1.0,1.4,0.8901048127423259,-288.8,80.0,1.0,5.0,1.0,19.0,573
771845,771888,3093924709.0,3093924608.0,20,6939.0,US,,66654.15,0.0,10878.0,44.3,-17978588.55,-6.125,17978700.65,12379.9,13778.6,1.1116935056598645,1.0,1.25,0.6785454458809422,112.1,80.0,1.0,5.0,1.0,19.0,573
771851,771894,3093924715.0,3093924608.0,20,6939.0,US,,66642.8,0.0,10445.65,43.7,-17081529.2,107.875,17082682.75,11800.05,13090.2,1.1080793290816346,1.0,1.4,1.1682956791536578,1153.55,80.0,1.0,5.0,1.0,19.0,573
771852,771895,3093924716.0,3093924608.0,20,6939.0,US,,66382.05,0.0,10373.15,42.5,-17977806.5,88.325,17977640.95,11748.9,13020.6,1.1063303275846876,1.0,1.35,1.1424123392917398,-165.55,80.0,1.0,5.0,1.0,19.0,573
771855,771898,3093924719.0,3093924608.0,20,6939.0,US,,66089.05,0.0,10538.2,42.65,-17082242.25,96.125,17082526.6,11918.6,13251.35,1.109647761834889,1.0,1.25,0.5096522688268466,284.35,80.0,1.0,5.0,1.0,19.0,573
771856,771899,3093924720.0,3093924608.0,20,6939.0,US,,66537.9,0.0,10628.25,44.05,-17979323.4,84.1,17978230.4,12047.2,13406.6,1.1102396079803587,1.0,1.25,0.8361263213033349,-1093.0,80.0,1.0,5.0,1.0,19.0,573
771859,771902,3093924723.0,3093924608.0,20,6939.0,US,,66786.5,0.0,10842.1,44.7,-17082765.45,53.55,17976792.75,12318.95,14322.55,1.169551231004931,1.0,1.25,0.5831267165643645,894027.3,789.0,1.0,5.0,1.0,19.0,573
771860,771903,3093924724.0,3093924608.0,20,6939.0,US,,66045.9,0.0,10443.4,42.9,-17978034.75,-28.525,17978610.75,11830.2,13132.0,1.10744939205387,1.0,1.35,0.9668187130525618,576.0,80.0,1.0,5.0,1.0,19.0,573
771869,771912,3093924733.0,3093924608.0,20,6939.0,US,,66313.3,0.0,10663.75,43.25,-17082371.05,44.325,17977675.5,12067.15,13430.5,1.1116441628772646,1.0,1.45,1.2919742151975928,895304.45,80.0,1.0,5.0,1.0,19.0,573
