,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
135463,135468,772302318.0,772302080.0,7,16509.0,HK,Hong Kong,34992.857142857145,4071.428571428572,326.0,3.0,-12858328.0,-441.0,12856019.285714284,327.85714285714283,328.57142857142856,1.0016393100617735,1.0,1.0,0.0,-2308.714285714286,22.0,1.0,5.0,0.0,23.0,16504
135474,135479,772302329.0,772302080.0,7,16509.0,HK,Hong Kong,34989.28571428572,3571.428571428572,324.2857142857143,3.0,-12863191.857142856,-484.1428571428572,12855821.857142856,325.85714285714283,326.7142857142857,1.0020897815072105,1.0,1.0,0.0,-7370.0,22.0,1.0,5.0,0.0,23.0,16504
135505,135510,772302360.0,772302336.0,7,16509.0,HK,Hong Kong,34987.42857142857,3357.1428571428573,337.0,3.0,-12853128.42857143,-956.4285714285714,12855328.142857144,338.42857142857144,339.1428571428572,1.0016877829507704,1.0,1.0,0.0,2199.714285714286,22.0,1.0,5.0,0.0,23.0,16504
135516,135521,772302371.0,772302336.0,7,16509.0,HK,Hong Kong,34991.857142857145,3428.5714285714284,342.42857142857144,3.0,-12855744.857142856,-1417.857142857143,12857239.285714284,344.2857142857143,345.7142857142857,1.0035474586713926,1.0,1.0,0.0,1494.428571428571,22.0,1.0,5.0,0.0,23.0,16504
135533,135538,772302388.0,772302336.0,7,16509.0,HK,Hong Kong,34999.0,3571.428571428572,328.42857142857144,3.0,-12862071.857142856,29.857142857142858,12867291.42857143,329.1428571428572,330.1428571428572,1.0023607337600084,1.0,1.0,0.0,5219.571428571428,22.0,1.0,5.0,0.0,23.0,16504
135568,135573,772302423.0,772302336.0,7,16509.0,HK,Hong Kong,34997.857142857145,3428.5714285714284,338.42857142857144,3.0,-12863135.142857144,836.8571428571429,12857685.142857144,339.57142857142856,340.57142857142856,1.0023715656000944,1.0,1.0,0.0,-5450.0,22.0,1.0,5.0,0.0,23.0,16504
135570,135575,772302425.0,772302336.0,7,16509.0,HK,Hong Kong,34992.857142857145,3285.714285714286,343.7142857142857,3.0,-12856113.857142856,157.92857142857142,12861237.0,344.0,345.7142857142857,1.004547514901913,1.0,1.0,0.0,5123.142857142857,22.0,1.0,5.0,0.0,23.0,16504
135589,135594,772302444.0,772302336.0,7,16509.0,HK,Hong Kong,34995.42857142857,3214.285714285714,331.0,3.0,-12864333.857142856,-1214.7142857142858,12870292.857142856,332.85714285714283,334.1428571428572,1.002211049693064,1.0,1.0,0.0,5959.0,22.0,1.0,5.0,0.0,23.0,16504
135590,135595,772302445.0,772302336.0,7,16509.0,HK,Hong Kong,34995.57142857143,3428.5714285714284,322.85714285714283,3.0,-12860645.285714284,695.5,12863462.57142857,323.7142857142857,324.57142857142856,1.0022555988197988,1.0,1.0,0.0,2817.285714285714,22.0,1.0,5.0,0.0,23.0,16504
135615,135620,772302470.0,772302336.0,7,16509.0,HK,Hong Kong,34986.42857142857,3214.285714285714,333.7142857142857,3.0,-12855189.285714284,-4.642857142857143,12859750.857142856,334.85714285714283,335.85714285714283,1.0021806332611976,1.0,1.0,0.0,4561.571428571428,22.0,1.0,5.0,0.0,23.0,16504
135659,135664,772302514.0,772302336.0,7,16509.0,HK,Hong Kong,34991.28571428572,3071.428571428572,333.42857142857144,3.0,-12860366.285714284,702.8571428571429,12856098.285714284,334.57142857142856,335.7142857142857,1.0025500010882522,1.0,1.0,0.0,-4268.0,22.0,1.0,5.0,0.0,23.0,16504
