,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
217772,217780,1077855496.0,1077855488.0,20,6939.0,US,,67191.65,0.0,10598.05,44.1,-17081940.25,73.625,17977649.65,12001.55,13352.9,1.1104854117479452,1.0,1.3,0.8293228841777273,895709.4,80.0,1.0,5.0,1.0,19.0,591
217777,217785,1077855501.0,1077855488.0,20,6939.0,US,,66723.2,0.0,10741.5,44.65,-17084021.85,31.85,17083369.1,12196.95,13591.3,1.1115778961153842,1.0,1.2,0.5264205203351006,-652.75,80.0,1.0,5.0,1.0,19.0,591
217785,217793,1077855510.0,1077855488.0,20,6939.0,US,,66738.1,0.0,11063.6,45.5,-17977315.5,1.3,17082687.35,12604.8,14104.7,1.1171693958957063,1.0,1.35,1.0106708544163527,-894628.15,80.0,1.0,5.0,1.0,19.0,591
217788,217796,1077855513.0,1077855488.0,20,6939.0,US,,67178.25,0.0,11038.4,44.85,-17978721.7,20.125,17978836.85,12569.55,14036.4,1.1153181764924602,1.0,1.35,0.8463531877795127,115.15,80.0,1.0,5.0,1.0,19.0,591
217791,217799,1077855516.0,1077855488.0,20,6939.0,US,,66203.6,0.0,11158.35,46.5,-17978484.1,103.6,17978704.05,12737.4,14274.9,1.118759641021884,1.0,1.45,1.167578334462887,219.95,80.0,1.0,5.0,1.0,19.0,591
217793,217801,1077855518.0,1077855488.0,20,6939.0,US,,66348.45,0.0,11168.5,46.2,-17977255.75,17.35,17977216.3,12738.8,14242.65,1.1166525253901092,1.0,1.3,0.6575495777442306,-39.45,80.0,1.0,5.0,1.0,19.0,591
217798,217806,1077855523.0,1077855488.0,20,6939.0,US,,65007.45,0.0,11046.2,45.4,-17978540.65,45.625,17978778.65,12605.75,14085.2,1.1157686066628565,1.0,1.4,1.130606994312341,238.0,80.0,1.0,5.0,1.0,19.0,591
217801,217809,1077855526.0,1077855488.0,20,6939.0,US,,65062.75,0.0,10869.5,44.1,-17979000.7,-2.325,17979947.7,12370.75,13817.25,1.114116139988188,1.0,1.45,1.0479247259481592,947.0,22.0,1.0,5.0,1.0,19.0,591
217807,217815,1077855532.0,1077855488.0,20,6939.0,US,,65425.05,0.0,10800.75,45.1,-17977691.7,37.6,17977214.25,12254.75,13656.65,1.1128592978850014,1.0,1.45,1.2922020497442246,-477.45,80.0,1.0,5.0,1.0,19.0,591
217809,217817,1077855534.0,1077855488.0,20,6939.0,US,,65947.0,0.0,10697.1,43.8,-17977915.35,-36.225,17977666.85,12149.15,13525.15,1.111158743739047,1.0,1.15,0.3060113980167399,-248.5,21.0,1.0,5.0,1.0,19.0,591
217811,217819,1077855537.0,1077855488.0,20,6939.0,US,,66179.5,0.0,10932.95,45.95,-17978361.7,-29.25,17082360.0,12446.85,14548.65,1.1694572684521891,1.0,1.15,0.3409164891887887,-896001.7,102.0,1.0,5.0,1.0,19.0,591
217823,217831,1077855549.0,1077855488.0,20,6939.0,US,,66227.8,0.0,10699.65,43.9,-17977914.8,-1.025,17978328.8,12099.05,13489.0,1.1125161269508983,1.0,1.45,1.2049569121377908,414.0,80.0,1.0,5.0,1.0,19.0,591
217825,217833,1077855552.0,1077855488.0,20,6939.0,US,,66700.1,0.0,11153.8,46.5,-17978426.95,31.425,17978035.9,12735.05,14257.2,1.1169299506990913,1.0,1.3,0.8155289474483756,-391.05,80.0,1.0,5.0,1.0,19.0,591
217826,217834,1077855553.0,1077855488.0,20,6939.0,US,,66478.95,0.0,10570.45,43.35,-17977129.8,29.8,17977303.55,11965.95,13291.45,1.1096301922237353,1.0,1.3,0.7405235073585561,173.75,389.0,1.0,5.0,1.0,19.0,591
217833,217841,1077855560.0,1077855488.0,20,6939.0,US,,66449.45,0.0,10848.75,44.05,-17977928.95,-3.975,17083237.7,12333.35,13732.1,1.1120565770516495,1.0,1.3,0.7922688277477473,-894691.25,80.0,1.0,5.0,1.0,19.0,591
217847,217855,1077855575.0,1077855488.0,20,6939.0,US,,66625.6,0.0,10826.75,44.9,-17977400.65,26.275,17977259.65,12290.65,13682.1,1.1124345189050415,1.0,1.3,0.8909680166274189,-141.0,80.0,1.0,5.0,1.0,19.0,591
217869,217877,1077855599.0,1077855488.0,20,6939.0,US,,66887.95,0.0,10786.95,44.9,-17977655.8,68.4,17977913.1,12263.75,13671.9,1.1120464646155868,1.0,1.15,0.3271875470857905,257.3,789.0,1.0,5.0,1.0,19.0,591
217886,217894,1077855617.0,1077855488.0,20,6939.0,US,,66384.1,0.0,10714.65,44.7,-17082382.1,31.025,17082462.2,12130.6,13505.05,1.112183151275485,1.0,1.35,1.032104671421051,80.1,212.0,1.0,5.0,1.0,19.0,591
217890,217898,1077855621.0,1077855488.0,20,6939.0,US,,66492.55,0.0,10941.5,45.55,-16185310.4,17.65,17081074.2,12430.65,13871.1,1.114902886537428,1.0,1.15,0.3147984743769613,895763.8,789.0,1.0,5.0,1.0,19.0,591
217939,217947,1077855674.0,1077855488.0,20,6939.0,US,,66227.8,0.0,10687.95,44.2,-17978052.6,22.975,17977593.65,12106.85,13470.7,1.1109012340131657,1.0,1.3,0.6663904648599427,-458.95,80.0,1.0,5.0,1.0,19.0,591
217948,217956,1077855683.0,1077855488.0,20,6939.0,US,,66842.4,0.0,11190.8,46.7,-17978241.95,24.05,17978864.95,12794.05,14321.3,1.1177832704984925,1.0,1.4,1.1404836878894782,623.0,80.0,1.0,5.0,1.0,19.0,591
217951,217959,1077855687.0,1077855488.0,20,6939.0,US,,66437.45,0.0,10718.5,44.9,-17082785.75,28.425,17977910.7,12147.4,13532.45,1.1123262286753974,1.0,1.25,0.6300153861767849,895124.95,80.0,1.0,5.0,1.0,19.0,591
