,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
509327,509347,2053118981.0,2053118976.0,20,4837.0,CN,Suzhou,83842.35,475325.0,121.95,100.8,-7228073.25,743.45,10811303.1,121.95,127.4,1.0566862553184655,1.0,1.0,0.0,3583229.85,7.0,11.0,5.0,0.0,23.0,63374
509330,509350,2053118984.0,2053118976.0,20,4837.0,CN,Suzhou,84050.75,511350.0,119.95,100.95,-8117262.25,-202.025,9909446.35,119.9,123.9,1.053852274190823,1.0,1.0,0.0,1792184.1,443.0,11.0,5.0,0.0,23.0,63374
509331,509351,2053118985.0,2053118976.0,20,4837.0,CN,Suzhou,79191.7,654000.0,106.5,90.3,-9910059.65,-757.675,10811689.1,106.55,111.65,1.0582788081876575,1.0,1.0,0.0,901629.45,443.0,11.0,5.0,0.0,23.0,63374
509332,509352,2053118986.0,2053118976.0,20,4837.0,CN,Suzhou,79475.4,565075.0,99.05,83.3,-11701941.1,-777.1,9916996.2,99.15,103.7,1.053727175216146,1.05,1.0,0.0,-1784944.9,26.0,11.0,5.0,0.0,23.0,63374
509334,509354,2053118988.0,2053118976.0,20,4837.0,CN,Suzhou,82474.8,457850.0,136.9,110.9,-12603538.3,-978.4,12606665.0,137.15,144.05,1.0532989864047924,1.0,1.0,0.0,3126.7,80.0,11.0,5.0,0.0,23.0,63374
509336,509356,2053118990.0,2053118976.0,20,4837.0,CN,Suzhou,83490.9,513950.0,123.95,103.55,-7215522.35,-198.95,8114621.25,124.05,130.8,1.05646928828747,1.0,1.0,0.0,899098.9,21.0,11.0,5.0,0.0,23.0,63374
509338,509358,2053118992.0,2053118976.0,20,4837.0,CN,Suzhou,84794.0,433350.0,146.45,116.45,-10801533.15,-545.9,11704152.9,146.35,147.45,1.0069665512282098,1.0,1.0,0.0,902619.75,443.0,11.0,5.0,0.0,23.0,63374
509339,509359,2053118993.0,2053118976.0,20,4837.0,CN,Suzhou,84456.4,444175.0,140.65,115.3,-13505302.3,-1145.65,13505986.5,140.8,147.05,1.0550048461736805,1.0,1.0,0.0,684.2,443.0,11.0,5.0,0.0,23.0,63374
509344,509364,2053118998.0,2053118976.0,20,4837.0,CN,Suzhou,78225.5,507350.0,131.8,105.45,-12604519.65,-371.125,12605258.45,132.0,140.0,1.0550326446837626,1.05,1.0,0.0,738.8,80.0,11.0,5.0,0.0,23.0,63374
509345,509365,2053118999.0,2053118976.0,20,4837.0,CN,Suzhou,85038.7,414650.0,147.45,118.75,-11710125.4,-169.575,13503829.8,147.55,148.2,1.0047699767370537,1.0,1.0,0.0,1793704.4,443.0,11.0,5.0,0.0,23.0,63374
509350,509370,2053119005.0,2053118976.0,20,4837.0,CN,Suzhou,80793.0,720625.0,105.3,89.6,-7217755.3,1063.425,9914402.0,105.25,109.2,1.0546199738602915,1.0,1.0,0.0,2696646.7,22.0,11.0,5.0,0.0,23.0,63374
509351,509371,2053119006.0,2053118976.0,20,4837.0,CN,Suzhou,79901.45,529900.0,111.35,93.5,-9917075.25,880.725,10809994.9,111.45,117.3,1.057075454999452,1.0,1.0,0.0,892919.65,80.0,11.0,5.0,0.0,23.0,63374
509357,509377,2053119012.0,2053118976.0,20,4837.0,CN,Suzhou,82998.35,491725.0,126.05,105.35,-8115689.15,1425.625,9017701.1,126.2,131.1,1.0553558078424277,1.0,1.0,0.0,902011.95,80.0,11.0,5.0,0.0,23.0,63374
509358,509378,2053119013.0,2053118976.0,20,4837.0,CN,Suzhou,78823.3,558975.0,112.95,94.7,-13500604.1,1136.025,13505627.6,113.15,113.55,1.005237538876536,1.0,1.0,0.0,5023.5,21.0,11.0,5.0,0.0,23.0,63374
509361,509381,2053119017.0,2053118976.0,20,4837.0,CN,Suzhou,78461.35,619125.0,108.15,90.2,-13507554.55,-1090.7,13514018.55,108.15,108.4,1.0019613066798625,1.0,1.0,0.0,6464.0,22.0,11.0,5.0,0.0,23.0,63374
509364,509384,2053119020.0,2053118976.0,20,4837.0,CN,Suzhou,83816.3,528300.0,118.65,98.65,-10813562.25,457.5,14407499.3,118.8,119.15,1.0027595536647262,1.0,1.0,0.0,3593937.05,80.0,11.0,5.0,0.0,23.0,63374
509366,509386,2053119022.0,2053118976.0,20,4837.0,CN,Suzhou,84309.85,611475.0,136.7,110.5,-5424608.4,-97.575,8120453.95,136.8,137.9,1.0082799286038095,1.0,1.0,0.0,2695845.55,443.0,11.0,5.0,0.0,23.0,63374
509377,509397,2053119033.0,2053118976.0,20,4837.0,CN,Suzhou,83796.7,447900.0,151.65,121.35,-9915242.55,192.1,9915224.45,151.8,160.1,1.0515368134234413,1.0,1.0,0.0,-18.1,19.0,11.0,5.0,0.0,23.0,63374
509378,509398,2053119034.0,2053118976.0,20,4837.0,CN,Suzhou,84209.3,471850.0,169.6,133.3,-11705568.85,-1099.25,13501177.85,169.45,178.25,1.0583996350793932,1.0,1.0,0.0,1795609.0,443.0,11.0,5.0,0.0,23.0,63374
509380,509400,2053119036.0,2053118976.0,20,4837.0,CN,Suzhou,82169.1,554250.0,93.55,80.9,-11707645.0,78.625,11710649.3,93.6,100.15,1.057888502477193,1.0,1.0,0.0,3004.3,443.0,11.0,5.0,0.0,23.0,63374
509384,509404,2053119041.0,2053118976.0,20,4837.0,CN,Suzhou,84315.9,479275.0,139.65,114.0,-8119467.75,-914.75,9909669.05,139.7,146.2,1.0565768956692687,1.0,1.0,0.0,1790201.3,80.0,11.0,5.0,0.0,23.0,63374
509385,509405,2053119042.0,2053118976.0,20,4837.0,CN,Suzhou,79686.65,603225.0,124.75,104.65,-9013628.3,365.15,11704815.3,124.8,131.8,1.0564600323730664,1.0,1.0,0.0,2691187.0,21.0,11.0,5.0,0.0,23.0,63374
509386,509406,2053119043.0,2053118976.0,20,4837.0,CN,Suzhou,79931.55,498975.0,110.3,93.35,-11708388.85,-204.925,12603712.95,110.4,115.05,1.0601093052749575,1.0,1.0,0.0,895324.1,22.0,11.0,5.0,0.0,23.0,63374
509389,509409,2053119046.0,2053118976.0,20,4837.0,CN,Suzhou,85536.85,408825.0,147.8,119.75,-9022253.15,-38.975,12606944.8,147.9,155.05,1.0566812486140085,1.0,1.0,0.0,3584691.65,443.0,11.0,5.0,0.0,23.0,63374
509391,509411,2053119048.0,2053118976.0,20,4837.0,CN,Suzhou,85199.65,521425.0,128.2,105.1,-12605947.75,258.075,13507014.7,128.15,133.7,1.054393151006144,1.0,1.0,0.0,901066.95,443.0,11.0,5.0,0.0,23.0,63374
509396,509416,2053119053.0,2053118976.0,20,4837.0,CN,Suzhou,79436.95,497200.0,138.4,111.8,-12612153.65,-395.7,11715812.95,138.7,143.7,1.0546992671683753,1.0,1.0,0.0,-896340.7,80.0,11.0,5.0,0.0,23.0,63374
509400,509420,2053119063.0,2053118976.0,20,4837.0,CN,Suzhou,84281.6,523650.0,132.95,109.95,-9910467.6,-152.9,13498600.1,133.05,133.8,1.006524820541072,1.0,1.0,0.0,3588132.5,80.0,11.0,5.0,0.0,23.0,63374
509406,509426,2053119071.0,2053118976.0,20,4837.0,CN,Suzhou,83826.15,501325.0,121.55,102.95,-11709717.85,-799.7,7221640.45,121.45,128.3,1.057483395965487,1.0,1.0,0.0,-4488077.4,80.0,11.0,5.0,0.0,23.0,63374
509408,509428,2053119073.0,2053118976.0,20,4837.0,CN,Suzhou,85179.15,361375.0,179.95,139.5,-12598065.8,-81.725,12600864.15,180.0,188.9,1.0582237547603426,1.0,1.0,0.0,2798.35,443.0,11.0,5.0,0.0,23.0,63374
509411,509431,2053119076.0,2053118976.0,20,4837.0,CN,Suzhou,84137.1,433175.0,137.0,108.8,-10815794.85,538.275,13503967.75,136.9,145.25,1.0591333926171151,1.0,1.0,0.0,2688172.9,80.0,11.0,5.0,0.0,23.0,63374
509413,509433,2053119078.0,2053118976.0,20,4837.0,CN,Suzhou,84210.25,505775.0,141.15,114.45,-13496312.7,-204.15,12604730.95,141.3,141.6,1.0022101841820152,1.0,1.0,0.0,-891581.75,443.0,11.0,5.0,0.0,23.0,63374
509414,509434,2053119079.0,2053118976.0,20,4837.0,CN,Suzhou,79937.4,422725.0,146.2,114.7,-9911540.6,404.35,9912300.05,145.8,153.05,1.0550103208557549,1.0,1.0,0.0,759.45,80.0,11.0,5.0,0.0,23.0,63374
509416,509436,2053119081.0,2053118976.0,20,4837.0,CN,Suzhou,82806.3,471075.0,144.4,117.65,-12607598.4,474.9,11709972.8,144.3,150.5,1.0568143745741798,1.0,1.0,0.0,-897625.6,443.0,11.0,5.0,0.0,23.0,63374
509418,509438,2053119083.0,2053118976.0,20,4837.0,CN,Suzhou,83946.55,434150.0,142.9,115.25,-13504613.7,48.125,15297741.45,142.75,149.05,1.057094785166719,1.0,1.0,0.0,1793127.75,443.0,11.0,5.0,0.0,23.0,63374
509420,509440,2053119085.0,2053118976.0,20,4837.0,CN,Suzhou,84735.9,337875.0,182.9,141.55,-10813960.35,-323.575,11707424.0,183.25,191.0,1.0550766157521494,1.0,1.0,0.0,893463.65,80.0,11.0,5.0,0.0,23.0,63374
509421,509441,2053119086.0,2053118976.0,20,4837.0,CN,Suzhou,85121.25,368575.0,178.1,138.05,-12601630.25,553.95,12602187.95,177.95,184.75,1.054841579970658,1.0,1.0,0.0,557.7,80.0,11.0,5.0,0.0,23.0,63374
509425,509445,2053119090.0,2053118976.0,20,4837.0,CN,Suzhou,84024.75,779925.0,135.25,108.5,-11707319.35,599.8,13501359.55,135.1,136.05,1.0071415404615982,1.0,1.0,0.0,1794040.2,80.0,11.0,5.0,0.0,23.0,63374
509426,509446,2053119091.0,2053118976.0,20,4837.0,CN,Suzhou,84322.4,353000.0,180.8,140.95,-10804682.85,30.75,9909621.35,180.8,189.15,1.05557338158042,1.05,1.0,0.0,-895061.5,443.0,11.0,5.0,0.0,23.0,63374
509431,509451,2053119097.0,2053118976.0,20,4837.0,CN,Suzhou,83829.85,571225.0,117.05,98.6,-9011131.0,-169.75,9014603.6,117.0,122.15,1.0550037595081658,1.0,1.0,0.0,3472.6,19.0,11.0,5.0,0.0,23.0,63374
509432,509452,2053119098.0,2053118976.0,20,4837.0,CN,Suzhou,84787.85,346475.0,185.85,143.8,-13505294.4,157.25,13507589.35,185.9,193.9,1.056729107943578,1.0,1.0,0.0,2294.95,80.0,11.0,5.0,0.0,23.0,63374
509434,509454,2053119100.0,2053118976.0,20,4837.0,CN,Suzhou,81827.0,648300.0,144.7,116.7,-13505430.85,281.975,14393938.55,144.6,153.1,1.0562919896333578,1.0,1.0,0.0,888507.7,80.0,11.0,5.0,0.0,23.0,63374
509437,509457,2053119103.0,2053118976.0,20,4837.0,CN,Suzhou,81896.8,353850.0,175.1,136.8,-11711477.85,-468.8,12609990.7,174.95,181.1,1.0559361078229683,1.05,1.0,0.0,898512.85,80.0,11.0,5.0,0.0,23.0,63374
509438,509458,2053119104.0,2053118976.0,20,4837.0,CN,Suzhou,84065.65,435275.0,142.6,115.1,-9015920.25,-543.85,9915622.05,142.55,143.55,1.0058010816844996,1.0,1.0,0.0,899701.8,110.0,11.0,5.0,0.0,23.0,63374
509439,509459,2053119105.0,2053118976.0,20,4837.0,CN,Suzhou,80062.1,477000.0,129.4,107.25,-15298950.9,704.575,15301313.7,129.65,134.65,1.058242954120176,1.0,1.0,0.0,2362.8,80.0,11.0,5.0,0.0,23.0,63374
509441,509461,2053119108.0,2053118976.0,20,4837.0,CN,Suzhou,79727.25,404325.0,148.75,118.2,-10810620.1,34.45,10807036.95,148.75,157.3,1.057929067050526,1.0,1.0,0.0,-3583.15,80.0,11.0,5.0,0.0,23.0,63374
509444,509464,2053119111.0,2053118976.0,20,4837.0,CN,Suzhou,81269.5,443400.0,133.3,109.0,-11707341.65,271.4,13499291.55,133.2,134.25,1.0085649161030366,1.0,1.0,0.0,1791949.9,443.0,11.0,5.0,0.0,23.0,63374
509446,509466,2053119114.0,2053118976.0,20,4837.0,CN,Suzhou,83476.65,576725.0,136.5,110.75,-14401921.8,390.9,16195840.6,136.25,142.1,1.053190462226942,1.0,1.0,0.0,1793918.8,80.0,11.0,5.0,0.0,23.0,63374
