,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
217813,217821,1077855539.0,1077855488.0,20,6939.0,US,,66223.85,0.0,11009.0,45.0,-17978699.7,59.55,17978311.95,12521.5,13975.8,1.114732594287625,1.0,1.3,0.7230973800354055,-387.75,80.0,1.0,5.0,1.0,19.0,591
217816,217824,1077855542.0,1077855488.0,20,6939.0,US,,67150.8,0.0,11376.75,45.85,-17977990.4,43.65,17978151.6,13023.9,14616.65,1.1210471625851055,1.0,1.3,0.7164595023256408,161.2,80.0,1.0,5.0,1.0,19.0,591
217830,217838,1077855557.0,1077855488.0,20,6939.0,US,,66440.5,0.0,11486.85,48.0,-17978505.95,43.2,17978977.55,13197.3,14880.05,1.123699072061457,1.0,1.3,0.5905870638013022,471.6,80.0,1.0,5.0,1.0,19.0,591
217837,217845,1077855564.0,1077855488.0,20,6939.0,US,,66835.05,0.0,10861.6,44.7,-17977799.45,49.4,17977639.3,12364.25,13783.15,1.1129521853791156,1.0,1.3,1.0152334017092814,-160.15,80.0,1.0,5.0,1.0,19.0,591
217841,217849,1077855569.0,1077855488.0,20,6939.0,US,,66417.15,0.0,10844.55,45.15,-17081591.4,-1.6,17977036.1,12323.1,13700.15,1.1109909316945736,1.0,1.25,0.7515589470535313,895444.7,80.0,1.0,5.0,1.0,19.0,591
217842,217850,1077855570.0,1077855488.0,20,6939.0,US,,66383.9,0.0,11044.25,45.35,-17978295.9,58.3,17977721.95,12611.45,14103.05,1.116154280698943,1.0,1.35,0.7508580460876128,-573.95,80.0,1.0,5.0,1.0,19.0,591
217850,217858,1077855578.0,1077855488.0,20,6939.0,US,,66926.25,0.0,10974.65,46.4,-17977507.45,26.475,17978068.25,12489.45,13947.05,1.114925726909359,1.0,1.35,0.8930183254737061,560.8,80.0,1.0,5.0,1.0,19.0,591
217852,217860,1077855581.0,1077855488.0,20,6939.0,US,,66313.25,0.0,10603.7,45.0,-17979188.45,23.925,17083039.1,11997.6,13349.9,1.1106170396032355,1.0,1.2,0.4691166193328735,-896149.35,80.0,1.0,5.0,1.0,19.0,591
217855,217863,1077855584.0,1077855488.0,20,6939.0,US,,66378.9,0.0,10963.85,44.45,-16186536.35,32.05,16186583.35,12479.5,13928.0,1.1145756291496691,1.0,1.4,0.8597193545400925,47.0,80.0,1.0,5.0,1.0,19.0,591
217856,217864,1077855585.0,1077855488.0,20,6939.0,US,,66566.9,0.0,11323.5,47.05,-17081961.15,3.775,17977797.85,12981.2,14570.25,1.120431875833518,1.0,1.35,0.8166398305675522,895836.7,80.0,1.0,5.0,1.0,19.0,591
