,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
856749,856794,3453099864.0,3453099776.0,20,396982.0,US,,85616.05,0.0,318.4,177.05,-17979813.55,-72.025,17979628.1,34437.3,53113.25,1.5435390860193667,2.3,1.0,0.0,-185.45,22.0,1.0,5.0,0.0,23.0,2934
856751,856796,3453099866.0,3453099776.0,20,396982.0,US,,85664.35,0.0,317.2,176.4,-17979629.35,19.175,17979602.05,34618.05,52672.5,1.525384496640491,2.35,1.0,0.0,-27.3,22.0,1.0,5.0,0.0,23.0,2934
856756,856801,3453099871.0,3453099776.0,20,396982.0,US,,85694.05,0.0,317.15,174.15,-17979393.8,-40.475,17979352.5,34626.15,53070.65,1.5382419243671683,2.15,1.0,0.0,-41.3,22.0,1.0,5.0,0.0,23.0,2934
856762,856807,3453099877.0,3453099776.0,20,396982.0,US,,85671.3,0.0,318.55,174.85,-17979725.1,-7.35,17979579.75,35081.05,53404.3,1.5276807888630537,2.15,1.0,0.0,-145.35,22.0,1.0,5.0,0.0,23.0,2934
856763,856808,3453099878.0,3453099776.0,20,396982.0,US,,85650.0,0.0,321.75,177.2,-17979877.55,146.075,17979985.75,34782.55,53871.3,1.5561472731282595,2.2,1.0,0.0,108.2,22.0,1.0,5.0,0.0,23.0,2934
856764,856809,3453099879.0,3453099776.0,20,396982.0,US,,85598.7,0.0,318.6,177.45,-17979327.85,146.6,17979422.85,34564.9,53058.15,1.5356702263619275,2.1,1.0,0.0,95.0,22.0,1.0,5.0,0.0,23.0,2934
856767,856812,3453099882.0,3453099776.0,20,396982.0,US,,85629.9,0.0,316.2,174.25,-17979850.1,56.4,17979629.8,34332.8,52546.7,1.529684562557492,2.3,1.0,0.0,-220.3,22.0,1.0,5.0,0.0,23.0,2934
856770,856815,3453099885.0,3453099776.0,20,396982.0,US,,85635.05,0.0,322.2,177.65,-17979894.25,23.15,17979853.25,34903.1,53698.25,1.5407921982441093,2.15,1.0,0.0,-41.0,22.0,1.0,5.0,0.0,23.0,2934
856807,856852,3453099940.0,3453099776.0,20,396982.0,US,,85628.9,0.0,299.7,167.75,-17979796.35,55.325,17979615.25,33166.15,49676.35,1.4980988666365782,2.1,1.0,0.0,-181.1,22.0,1.0,5.0,0.0,23.0,2934
856809,856854,3453099942.0,3453099776.0,20,396982.0,US,,85578.75,0.0,299.65,169.05,-17979200.6,-37.8,17979351.3,32768.2,49533.0,1.5135426100134528,2.2,1.0,0.0,150.7,22.0,1.0,5.0,0.0,23.0,2934
856840,856885,3453099979.0,3453099776.0,20,396982.0,US,,85618.3,0.0,305.95,173.15,-17979370.55,16.325,17979508.55,33832.5,51501.45,1.5216225409752526,2.4,1.0,0.0,138.0,22.0,1.0,5.0,0.0,23.0,2934
856846,856891,3453099985.0,3453099776.0,20,396982.0,US,,85613.85,0.0,304.15,171.1,-17979172.2,127.825,17979324.0,33825.4,50847.55,1.505363574455449,2.2,1.0,0.0,151.8,22.0,1.0,5.0,0.0,23.0,2934
856848,856893,3453099987.0,3453099776.0,20,396982.0,US,,85679.2,0.0,302.75,169.65,-17979454.2,-84.4,17979940.95,33542.3,50239.75,1.503127800617533,2.35,1.0,0.0,486.75,22.0,1.0,5.0,0.0,23.0,2934
