,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
847364,847408,3337295956.0,3337295872.0,20,396982.0,US,,85626.75,0.0,300.15,167.95,-17979287.25,-10.45,17979420.3,33453.9,50084.75,1.5016832183729394,2.3,1.0,0.0,133.05,3389.0,1.0,5.0,0.0,23.0,2930
847374,847418,3337295966.0,3337295872.0,20,396982.0,US,,85628.3,0.0,305.3,171.2,-17979303.85,25.45,17979212.6,33816.0,50914.1,1.508999627086736,2.1,1.0,0.0,-91.25,3389.0,1.0,5.0,0.0,23.0,2930
847375,847419,3337295967.0,3337295872.0,20,396982.0,US,,85644.35,0.0,302.65,171.6,-17979769.45,23.8,17979467.4,33255.1,50670.2,1.525593882391499,2.3,1.0,0.0,-302.05,3389.0,1.0,5.0,0.0,23.0,2930
847390,847434,3337295982.0,3337295872.0,20,396982.0,US,,85594.0,0.0,301.75,169.3,-17979050.25,-28.925,17979600.55,33256.0,50279.85,1.5141146330117865,2.25,1.0,0.0,550.3,3389.0,1.0,5.0,0.0,23.0,2930
847396,847440,3337295988.0,3337295872.0,20,396982.0,US,,85671.35,0.0,304.05,168.25,-17979983.5,-46.975,17979744.15,33551.3,50338.2,1.5089992914568873,2.45,1.0,0.0,-239.35,3389.0,1.0,5.0,0.0,23.0,2930
847398,847442,3337295990.0,3337295872.0,20,396982.0,US,,85699.75,0.0,305.05,173.65,-17979185.65,2.9,17979096.3,34015.2,50889.3,1.5025406958738516,2.35,1.0,0.0,-89.35,3389.0,1.0,5.0,0.0,23.0,2930
847440,847484,3337296034.0,3337295872.0,20,396982.0,US,,85593.3,0.0,301.25,168.45,-17979277.45,-138.1,17979369.25,33169.5,49792.4,1.4995102311324962,2.2,1.0,0.0,91.8,3389.0,1.0,5.0,0.0,23.0,2930
847465,847509,3337296064.0,3337295872.0,20,396982.0,US,,85670.3,0.0,308.65,171.25,-17979743.05,11.575,17979617.1,34201.45,51552.5,1.5138683048588546,2.1,1.0,0.0,-125.95,3389.0,1.0,5.0,0.0,23.0,2930
847477,847521,3337296076.0,3337295872.0,20,396982.0,US,,85624.95,0.0,309.1,172.05,-17979166.75,50.925,17979502.8,34079.9,51438.1,1.5112686078717612,2.2,1.0,0.0,336.05,3389.0,1.0,5.0,0.0,23.0,2930
847480,847524,3337296079.0,3337295872.0,20,396982.0,US,,85664.2,0.0,308.2,170.5,-17979523.5,-105.875,17979456.8,33871.4,51418.4,1.520400166681219,2.25,1.0,0.0,-66.7,3389.0,1.0,5.0,0.0,23.0,2930
847509,847553,3337296109.0,3337295872.0,20,396982.0,US,,85630.5,0.0,304.8,170.85,-17979935.45,15.875,17979917.3,33662.6,50770.2,1.5135130394631988,2.15,1.0,0.0,-18.15,3389.0,1.0,5.0,0.0,23.0,2930
847522,847566,3337296123.0,3337295872.0,20,396982.0,US,,85643.65,0.0,312.15,173.7,-17979809.2,140.675,17979531.4,34130.05,52249.8,1.533846809081013,2.15,1.0,0.0,-277.8,3389.0,1.0,5.0,0.0,23.0,2930
