,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
309838,309854,1650508098.0,1650508032.0,4,21859.0,US,Dallas,29657.5,1000.0,3200.0,3.5,-49762.25,5.0,4531871.5,3319.5,3822.75,1.2686829074439117,1.0,1.0,0.0,4482109.25,80.0,11.0,6.0,0.0,23.0,14131
309839,309855,1650508099.0,1650508032.0,4,21859.0,US,Dallas,29777.25,1000.0,3012.0,3.5,-49851.75,-31.5,45681.5,3116.25,3182.75,1.0186158325201675,1.0,1.0,0.0,-4170.25,3000.0,11.0,5.0,0.0,23.0,14131
309840,309856,1650508100.0,1650508032.0,4,21859.0,US,Dallas,28873.0,1000.0,3204.5,3.5,-47369.5,-16.0,45668.5,3326.25,3874.0,1.270824688085173,1.0,1.0,0.0,-1701.0,80.0,11.0,5.0,0.0,23.0,14131
309841,309857,1650508101.0,1650508032.0,4,21859.0,US,Dallas,30214.75,1000.0,3189.0,3.5,-4529466.25,-2.5,50255.0,3296.0,3975.25,1.2738303141573424,1.0,1.0,0.0,-4479211.25,80.0,11.0,5.0,0.0,23.0,14131
309842,309858,1650508102.0,1650508032.0,4,21859.0,US,Dallas,29243.75,1000.0,3140.5,3.5,-13493796.75,-36.625,13494067.5,3249.25,3762.25,1.2734310636467177,1.25,1.0,0.0,270.75,3000.0,11.0,5.0,0.0,23.0,14131
309843,309859,1650508522.0,1650508288.0,4,21859.0,US,Dallas,28876.0,1000.0,3113.25,3.5,-4529073.0,-3.25,4529304.75,3213.75,3290.25,1.019447488490966,1.25,1.0,0.0,231.75,80.0,11.0,5.0,0.0,23.0,14131
309844,309860,1650508523.0,1650508288.0,4,21859.0,US,Dallas,27199.25,1000.0,2825.75,3.5,-9009203.5,-17.625,9009250.5,2923.25,2984.5,1.0157233983360996,1.0,1.0,0.0,47.0,80.0,11.0,5.0,0.0,23.0,14131
309845,309861,1650508524.0,1650508288.0,4,21859.0,US,Dallas,30909.0,1000.0,3028.75,3.5,-9013147.5,7.0,4528248.0,3128.75,3505.5,1.2685553651056394,1.0,1.0,0.0,-4484899.5,80.0,11.0,5.0,0.0,23.0,14131
309847,309863,1650508526.0,1650508288.0,4,21859.0,US,Dallas,26876.75,1000.0,2694.25,3.5,-4533506.0,24.25,13487483.25,2783.75,3159.0,1.2696051304289893,1.25,1.0,0.0,8953977.25,80.0,11.0,5.0,0.0,23.0,14131
510741,510761,2057000155.0,2056999936.0,3,9931.0,TH,,42639.0,104833.33333333331,3239.333333333333,1.0,-12110.666666666666,-56.16666666666666,12256.666666666666,13358.333333333334,13358.333333333334,1.0,1.3333333333333333,1.0,0.0,146.0,5985.0,11.0,5.0,0.0,11.0,14131
557968,558000,2148455374.0,2148455168.0,4,21859.0,US,Los Angeles,29143.75,1000.0,3181.5,3.5,-4525275.5,-25.875,4526765.5,3291.75,3556.0,1.2720149661538591,1.25,1.0,0.0,1490.0,80.0,11.0,5.0,0.0,23.0,14131
557969,558001,2148455378.0,2148455168.0,4,21859.0,US,Los Angeles,28679.75,1000.0,2853.5,3.5,-13497345.0,93.375,13495429.0,2949.25,3282.75,1.2670475535064,1.25,1.0,0.0,-1916.0,3000.0,11.0,5.0,0.0,23.0,14131
