,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
228912,228920,1246899978.0,1246899968.0,20,6939.0,US,,66852.95,0.0,10270.1,41.25,-17977239.1,8.85,17082644.9,11586.95,12837.5,1.1055747128253306,1.0,1.45,0.9732836999412864,-894594.2,80.0,1.0,5.0,1.0,19.0,582
228920,228928,1246899986.0,1246899968.0,20,6939.0,US,,66107.15,0.0,9757.45,40.55,-17083425.5,58.5,17979722.15,10937.2,12021.35,1.0979028729592997,1.0,1.4,1.0502400694516765,896296.65,80.0,1.0,5.0,1.0,19.0,582
228922,228930,1246899988.0,1246899968.0,20,6939.0,US,,65893.4,0.0,10560.1,43.55,-17977954.6,-0.1,17977385.6,11945.95,13277.9,1.109654384153693,1.0,1.25,0.5830286865091822,-569.0,389.0,1.0,5.0,1.0,19.0,582
228925,228933,1246899991.0,1246899968.0,20,6939.0,US,,66483.25,0.0,10749.3,44.85,-17977965.4,35.925,17977571.2,12190.95,13580.05,1.1118902596419336,1.0,1.35,0.8803088825861243,-394.2,80.0,1.0,5.0,1.0,19.0,582
228927,228935,1246899993.0,1246899968.0,20,6939.0,US,,66381.05,0.0,10649.6,43.55,-17082494.95,25.55,17082728.05,12076.7,13449.85,1.111647493894719,1.0,1.55,1.4573960719156742,233.1,80.0,1.0,5.0,1.0,19.0,582
228928,228936,1246899994.0,1246899968.0,20,6939.0,US,,66828.5,0.0,10032.75,41.35,-17081532.55,37.2,17977374.0,11292.9,13083.35,1.1561925770356811,1.0,1.4,1.2450284407284884,895841.45,80.0,1.0,5.0,1.0,19.0,582
228930,228938,1246899996.0,1246899968.0,20,6939.0,US,,66206.75,0.0,10355.1,43.1,-17082236.85,59.85,17082984.6,11688.4,12953.55,1.106340251428883,1.0,1.45,1.4160993614672628,747.75,80.0,1.0,5.0,1.0,19.0,582
228931,228939,1246899997.0,1246899968.0,20,6939.0,US,,67146.3,0.0,10701.15,44.2,-17978442.75,41.75,17977729.35,12127.3,13491.05,1.1108370799243146,1.0,1.4,0.9909254660992202,-713.4,80.0,1.0,5.0,1.0,19.0,582
228932,228940,1246899998.0,1246899968.0,20,6939.0,US,,66042.15,0.0,10104.75,41.75,-17977775.45,17.125,17977911.15,11361.5,12551.8,1.103086427367396,1.0,1.45,1.278101816168884,135.7,389.0,1.0,5.0,1.0,19.0,582
228936,228944,1246900002.0,1246899968.0,20,6939.0,US,,66361.95,0.0,10180.45,42.05,-17977447.6,-11.025,17977004.95,11454.45,12657.3,1.1039178910274292,1.0,1.5,1.6680780312363566,-442.65,80.0,1.0,5.0,1.0,19.0,582
228941,228949,1246900007.0,1246899968.0,20,6939.0,US,,66137.45,0.0,9838.05,40.85,-16187538.6,65.15,17978322.75,11040.8,12156.35,1.0990481306333064,1.0,1.25,0.6835466406588763,1790784.15,80.0,1.0,5.0,1.0,19.0,582
228944,228952,1246900010.0,1246899968.0,20,6939.0,US,,66127.95,0.0,10315.2,42.3,-17977904.7,93.5,17978535.95,11637.65,13593.35,1.1615554283963756,1.0,1.2,0.4635612803929853,631.25,80.0,1.0,5.0,1.0,19.0,582
228945,228953,1246900011.0,1246899968.0,20,6939.0,US,,66278.7,0.0,10525.6,43.0,-17081865.05,88.95,17081474.0,11905.85,13207.05,1.1083282398714656,1.0,1.35,0.9347251533177816,-391.05,389.0,1.0,5.0,1.0,19.0,582
228946,228954,1246900012.0,1246899968.0,20,6939.0,US,,66482.55,0.0,10448.75,43.75,-17978686.3,52.925,17979235.55,11797.95,13094.05,1.10827350987599,1.0,1.2,0.6877746861864897,549.25,631.0,1.0,5.0,1.0,19.0,582
228951,228959,1246900017.0,1246899968.0,20,6939.0,US,,66262.55,0.0,10593.95,43.65,-17978816.4,8.05,17978328.35,12021.25,13361.2,1.1095995580172584,1.0,1.45,1.2628980275810748,-488.05,80.0,1.0,5.0,1.0,19.0,582
228956,228964,1246900022.0,1246899968.0,20,6939.0,US,,65954.8,0.0,9782.55,40.15,-17978702.6,9.025,17978731.75,10980.55,12101.15,1.0990143518379398,1.0,1.25,0.6195050754556286,29.15,80.0,1.0,5.0,1.0,19.0,582
228957,228965,1246900023.0,1246899968.0,20,6939.0,US,,65365.1,0.0,10583.6,44.7,-17977676.05,29.625,17977448.85,11979.05,13307.25,1.109098125038338,1.0,1.45,1.251956449880525,-227.2,80.0,1.0,5.0,1.0,19.0,582
