,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
856765,856810,3453099880.0,3453099776.0,20,396982.0,US,,85616.9,0.0,324.45,178.55,-17979173.75,-42.575,17979500.45,35484.9,54650.65,1.5453555882617256,2.2,1.0,0.0,326.7,3389.0,1.0,5.0,0.0,23.0,2931
856819,856864,3453099952.0,3453099776.0,20,396982.0,US,,85629.65,0.0,301.75,169.85,-17980215.55,143.425,17980118.15,33296.55,49903.45,1.5000974197804706,2.25,1.0,0.0,-97.4,3389.0,1.0,5.0,0.0,23.0,2931
856822,856867,3453099956.0,3453099776.0,20,396982.0,US,,85659.5,0.0,299.05,169.4,-17979710.0,-9.0,17979961.2,33167.9,49309.5,1.4894064320814913,2.15,1.0,0.0,251.2,3389.0,1.0,5.0,0.0,23.0,2931
856825,856870,3453099959.0,3453099776.0,20,396982.0,US,,85621.9,0.0,295.05,169.55,-17979496.35,-12.55,17979110.8,32873.35,48835.95,1.490305161937799,2.3,1.0,0.0,-385.55,3389.0,1.0,5.0,0.0,23.0,2931
856829,856874,3453099968.0,3453099776.0,20,396982.0,US,,85653.0,0.0,303.65,171.25,-17979667.4,-105.8,17979386.65,33631.9,50701.45,1.5079287841229845,2.3,1.0,0.0,-280.75,3389.0,1.0,5.0,0.0,23.0,2931
856830,856875,3453099969.0,3453099776.0,20,396982.0,US,,85643.3,0.0,308.35,173.5,-17979673.3,51.8,17979806.2,34178.65,51282.5,1.5010094233126732,2.1,1.0,0.0,132.9,3389.0,1.0,5.0,0.0,23.0,2931
856838,856883,3453099977.0,3453099776.0,20,396982.0,US,,85675.75,0.0,304.95,170.75,-17979349.75,8.975,17979686.8,33657.6,50722.7,1.5127746014757162,2.2,1.0,0.0,337.05,3389.0,1.0,5.0,0.0,23.0,2931
856839,856884,3453099978.0,3453099776.0,20,396982.0,US,,85608.45,0.0,302.1,172.6,-17979791.2,21.85,17979986.55,33324.9,50446.65,1.517189431886344,2.35,1.0,0.0,195.35,3389.0,1.0,5.0,0.0,23.0,2931
856841,856886,3453099980.0,3453099776.0,20,396982.0,US,,85629.55,0.0,304.95,174.8,-17979299.0,-66.875,17979466.5,33704.8,50817.15,1.5132537094119989,2.2,1.0,0.0,167.5,3389.0,1.0,5.0,0.0,23.0,2931
856877,856922,3453100016.0,3453099776.0,20,396982.0,US,,85633.2,0.0,301.85,170.0,-17979516.15,35.7,17979526.2,33560.9,50503.4,1.5063648210730962,2.15,1.0,0.0,10.05,3389.0,1.0,5.0,0.0,23.0,2931
