,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
778881,778924,3115618060.0,3115618048.0,20,211680.0,PT,,78154.1,500.0,4482.0,239.3,-16187114.7,185.825,17083757.6,4642.8,5084.65,1.0913655124145287,1.1,1.0,0.0,896642.9,53.0,11.0,5.0,0.0,23.0,3328
778882,778925,3115618061.0,3115618048.0,20,211680.0,PT,,77623.45,500.0,3855.75,239.4,-14393855.35,216.45,15289275.7,3980.4,4393.35,1.085774053999344,1.15,1.0,0.0,895420.35,53.0,11.0,5.0,0.0,23.0,3328
778883,778926,3115618063.0,3115618048.0,20,211680.0,PT,,77991.65,300.0,4475.4,239.2,-17082240.75,160.675,17082653.3,4637.25,5018.35,1.0946395582560415,1.1,1.0,0.0,412.55,53.0,11.0,5.0,0.0,23.0,3328
778888,778931,3115618069.0,3115618048.0,20,211680.0,PT,,76756.65,650.0,4012.45,239.25,-17081363.0,209.8,17081531.35,4142.6,4294.05,1.035079004476673,1.1,1.0,0.0,168.35,53.0,11.0,5.0,0.0,23.0,3328
778889,778932,3115618070.0,3115618048.0,20,211680.0,PT,,77504.15,600.0,4141.4,239.25,-17977674.4,285.55,16187813.15,4281.05,4684.55,1.0871296675608704,1.2,1.0,0.0,-1789861.25,53.0,11.0,5.0,0.0,23.0,3328
778890,778933,3115618071.0,3115618048.0,20,211680.0,PT,,71818.0,525.0,3736.8,239.25,-16185062.3,185.475,14396065.5,3845.9,4001.75,1.0350737511037624,1.05,1.0,0.0,-1788996.8,53.0,11.0,5.0,0.0,22.0,3328
778892,778935,3115618073.0,3115618048.0,20,211680.0,PT,,76621.1,350.0,3863.8,239.35,-15287502.75,100.3,15289792.05,3985.8,4124.8,1.0331781412716663,1.25,1.0,0.0,2289.3,53.0,11.0,5.0,0.0,23.0,3328
778896,778939,3115618077.0,3115618048.0,20,211680.0,PT,,78030.15,450.0,3853.0,239.2,-15290785.25,293.4,15291607.15,3974.1,4118.55,1.0339454540318316,1.1,1.0,0.0,821.9,53.0,11.0,5.0,0.0,23.0,3328
778900,778943,3115618081.0,3115618048.0,20,211680.0,PT,,77620.35,400.0,3991.65,239.15,-16186639.35,170.575,16188348.95,4111.7,4272.05,1.038499477127748,1.3,1.0,0.0,1709.6,53.0,11.0,5.0,0.0,23.0,3328
778905,778948,3115618086.0,3115618048.0,20,211680.0,PT,,79531.4,450.0,3995.0,239.3,-16186653.05,199.2,16185553.9,4123.5,4281.45,1.0352018346574607,1.15,1.0,0.0,-1099.15,53.0,11.0,5.0,0.0,23.0,3328
778914,778957,3115618095.0,3115618048.0,20,211680.0,PT,,76862.95,400.0,4222.8,239.2,-17082451.55,201.2,17084213.2,4364.25,4724.25,1.0881344046009684,1.0,1.0,0.0,1761.65,53.0,11.0,5.0,0.0,23.0,3328
778923,778966,3115618123.0,3115618048.0,20,211680.0,PT,,78725.0,450.0,3677.9,239.3,-16187262.95,277.325,17082475.85,3780.5,4112.55,1.084788306732582,1.1,1.0,0.0,895212.9,53.0,11.0,5.0,0.0,23.0,3328
778925,778968,3115618125.0,3115618048.0,20,211680.0,PT,,76433.35,500.0,3724.3,239.0,-14394720.35,195.075,14395247.2,3845.8,4139.4,1.0840127981469352,1.1,1.0,0.0,526.85,53.0,11.0,5.0,0.0,23.0,3328
