,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
847399,847443,3337295991.0,3337295872.0,20,396982.0,US,,85646.7,0.0,301.15,170.3,-17979927.2,20.3,17980000.1,33515.15,50357.85,1.5075433491196075,2.15,1.0,0.0,72.9,22.0,1.0,5.0,0.0,23.0,2933
847400,847444,3337295992.0,3337295872.0,20,396982.0,US,,85671.9,0.0,305.6,174.05,-17979434.7,-25.875,17979379.25,33498.45,51009.35,1.5252143276171608,2.25,1.0,0.0,-55.45,22.0,1.0,5.0,0.0,23.0,2933
847446,847490,3337296040.0,3337295872.0,20,396982.0,US,,85593.05,0.0,306.85,172.95,-17979610.35,-8.8,17979367.2,33266.9,50498.25,1.5207943022516424,2.25,1.0,0.0,-243.15,22.0,1.0,5.0,0.0,23.0,2933
847447,847491,3337296041.0,3337295872.0,20,396982.0,US,,85655.4,0.0,303.0,169.0,-17979095.85,58.3,17979184.6,33403.15,50189.0,1.505161300566438,2.2,1.0,0.0,88.75,22.0,1.0,5.0,0.0,23.0,2933
847453,847497,3337296047.0,3337295872.0,20,396982.0,US,,85618.75,0.0,300.25,169.25,-17979355.7,7.2,17979531.65,33104.4,49724.4,1.5045010943061266,2.0,1.0,0.0,175.95,22.0,1.0,5.0,0.0,23.0,2933
847455,847499,3337296049.0,3337295872.0,20,396982.0,US,,85627.7,0.0,305.85,168.8,-17978849.65,119.325,17979114.4,33747.15,50797.85,1.507327024359787,2.15,1.0,0.0,264.75,22.0,1.0,5.0,0.0,23.0,2933
847457,847501,3337296051.0,3337295872.0,20,396982.0,US,,85662.4,0.0,303.9,170.45,-17979573.4,117.125,17979339.6,33360.75,50246.45,1.5097946441393233,2.25,1.0,0.0,-233.8,22.0,1.0,5.0,0.0,23.0,2933
847468,847512,3337296067.0,3337295872.0,20,396982.0,US,,85669.0,0.0,309.45,171.95,-17979771.45,-69.3,17979948.8,33722.4,51350.55,1.525928095816096,2.1,1.0,0.0,177.35,22.0,1.0,5.0,0.0,23.0,2933
847472,847516,3337296071.0,3337295872.0,20,396982.0,US,,85647.75,0.0,308.35,170.95,-17979799.9,53.15,17979785.5,33953.25,51418.75,1.513889676321365,2.15,1.0,0.0,-14.4,22.0,1.0,5.0,0.0,23.0,2933
847489,847533,3337296089.0,3337295872.0,20,396982.0,US,,85661.55,0.0,312.85,174.8,-17980191.5,151.025,17979577.45,34375.7,52053.1,1.5160857916526074,2.3,1.0,0.0,-614.05,22.0,1.0,5.0,0.0,23.0,2933
847513,847557,3337296113.0,3337295872.0,20,396982.0,US,,85629.05,0.0,310.75,171.55,-17978897.75,-70.6,17979082.4,33881.2,51648.75,1.527821820311059,2.3,1.0,0.0,184.65,22.0,1.0,5.0,0.0,23.0,2933
