,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
217984,217992,1077855721.0,1077855488.0,20,6939.0,US,,66956.8,0.0,10973.25,45.0,-16186207.5,70.975,17082533.65,12509.65,13976.0,1.1154198425832784,1.0,1.35,1.0044417731740576,896326.15,80.0,1.0,5.0,1.0,19.0,591
217989,217997,1077855726.0,1077855488.0,20,6939.0,US,,67252.05,0.0,11092.7,46.0,-17082555.05,44.9,17082083.1,12625.4,14120.7,1.1176099766601648,1.05,1.35,0.9465673855668808,-471.95,80.0,1.0,5.0,1.0,19.0,591
222069,222077,1093730586.0,1093730560.0,20,6939.0,US,,66241.55,0.0,10948.55,45.55,-17978696.2,26.05,17979144.45,12439.05,14619.0,1.1706444276624668,1.0,1.35,0.9303303872767972,448.25,212.0,1.0,5.0,1.0,19.0,591
222073,222081,1093730590.0,1093730560.0,20,6939.0,US,,66841.4,0.0,10914.0,45.7,-17977471.3,40.55,16187393.7,12406.0,13849.85,1.1141382630976209,1.05,1.5,1.1324995764939585,-1790077.6,80.0,1.0,5.0,1.0,19.0,591
222074,222082,1093730591.0,1093730560.0,20,6939.0,US,,66477.1,0.0,10230.75,42.05,-17977985.8,70.175,17977238.15,11522.6,12737.1,1.104213499111164,1.0,1.15,0.4969001512147984,-747.65,80.0,1.0,5.0,1.0,19.0,591
222076,222084,1093730593.0,1093730560.0,20,6939.0,US,,66680.1,0.0,10856.3,44.55,-17978026.85,56.775,17978371.25,12373.95,13811.65,1.113233320332804,1.0,1.4,1.1111716989574567,344.4,80.0,1.0,5.0,1.0,19.0,591
222078,222086,1093730595.0,1093730560.0,20,6939.0,US,,66517.25,0.0,10680.15,43.9,-17976971.0,-36.75,17976916.65,12102.4,13473.1,1.1116879512132092,1.0,1.3,0.6884515275884079,-54.35,80.0,1.0,5.0,1.0,19.0,591
222095,222103,1093730612.0,1093730560.0,20,6939.0,US,,66935.25,0.0,10531.95,43.1,-17976961.15,34.525,17977697.2,11919.65,13220.25,1.1077347517423726,1.0,1.5,1.426553872612825,736.05,80.0,1.0,5.0,1.0,19.0,591
222096,222104,1093730613.0,1093730560.0,20,6939.0,US,,66196.8,0.0,10830.3,44.55,-17977437.5,-2.9,17976690.4,12275.8,14281.85,1.168275939882879,1.0,1.1,0.2504066601256377,-747.1,21.0,1.0,5.0,1.0,19.0,591
222103,222111,1093730620.0,1093730560.0,20,6939.0,US,,66732.95,0.0,10216.05,42.35,-17979895.1,-50.1,17979617.55,11523.05,12763.75,1.105402883390309,1.0,1.3,0.7663018124085912,-277.55,102.0,1.0,5.0,1.0,19.0,591
222108,222116,1093730625.0,1093730560.0,20,6939.0,US,,66493.25,0.0,10508.8,43.05,-17978059.75,24.075,17978610.8,11884.25,13211.75,1.109472201966082,1.0,1.45,0.9429559203743244,551.05,80.0,1.0,5.0,1.0,19.0,591
222112,222120,1093730629.0,1093730560.0,20,6939.0,US,,66329.05,0.0,10354.0,42.85,-17977368.3,49.175,17978328.3,11700.95,12976.8,1.1068223533966324,1.0,1.45,1.38943204427805,960.0,80.0,1.0,5.0,1.0,19.0,591
222117,222125,1093730634.0,1093730560.0,20,6939.0,US,,66427.0,0.0,10606.65,43.75,-17979048.55,-15.15,17977969.0,12031.2,13386.95,1.1101991063500145,1.0,1.3,0.8850928073998598,-1079.55,80.0,1.0,5.0,1.0,19.0,591
222120,222128,1093730637.0,1093730560.0,20,6939.0,US,,67243.65,0.0,10409.7,43.6,-17082336.5,52.0,17977200.85,11780.25,13083.6,1.1072068941711866,1.0,1.35,1.011594693573448,894864.35,80.0,1.0,5.0,1.0,19.0,591
222129,222137,1093730646.0,1093730560.0,20,6939.0,US,,66315.95,0.0,11345.3,46.85,-17083398.7,16.275,17082933.65,13007.3,14618.4,1.12113823473165,1.0,1.3,0.6129314278793084,-465.05,80.0,1.0,5.0,1.0,19.0,591
222131,222139,1093730648.0,1093730560.0,20,6939.0,US,,66514.85,0.0,10172.35,41.0,-17081968.25,4.55,17082635.85,11433.95,12640.05,1.1039658256455094,1.0,1.3,0.952168635373592,667.6,80.0,1.0,5.0,1.0,19.0,591
