,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
653927,653964,2671885948.0,2671885824.0,20,14061.0,US,Clifton,86380.85,1900.0,25451.9,5.0,-17979401.85,-73.05,17979315.85,25163.2,33913.05,1.3491829804390347,1.0,1.0,0.0,-86.0,22.0,1.0,5.0,0.0,23.0,932
771912,771955,3093952507.0,3093952256.0,20,6939.0,US,Sunnyvale,68192.25,0.0,25307.65,107.8,-17978160.7,-27.775,17978067.8,39934.4,66878.6,1.68018194545965,1.0,2.0,1.1514657178615957,-92.9,80.0,1.0,5.0,1.0,19.0,932
