,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
847325,847369,3337295914.0,3337295872.0,20,396982.0,US,,85631.0,0.0,301.2,167.3,-17979033.65,-21.625,17979202.7,33408.4,49754.05,1.4938020549070523,2.2,1.0,0.0,169.05,22.0,1.0,5.0,0.0,23.0,2933
847328,847372,3337295917.0,3337295872.0,20,396982.0,US,,85628.5,0.0,293.45,167.35,-17979157.2,-56.675,17979149.4,32683.1,48710.4,1.4915081703036772,2.3,1.0,0.0,-7.8,22.0,1.0,5.0,0.0,23.0,2933
847329,847373,3337295918.0,3337295872.0,20,396982.0,US,,85647.65,0.0,300.4,169.8,-17978431.95,27.175,17978424.95,33108.75,49540.15,1.4990599990166218,2.2,1.0,0.0,-7.0,22.0,1.0,5.0,0.0,23.0,2933
847336,847380,3337295925.0,3337295872.0,20,396982.0,US,,85666.0,0.0,297.75,167.55,-17979587.8,80.85,17979491.95,33210.4,49347.15,1.492462533520743,2.2,1.0,0.0,-95.85,22.0,1.0,5.0,0.0,23.0,2933
847338,847382,3337295927.0,3337295872.0,20,396982.0,US,,85599.55,0.0,298.7,169.6,-17979000.4,141.425,17979185.35,33046.55,49657.6,1.506960596933101,2.1,1.0,0.0,184.95,22.0,1.0,5.0,0.0,23.0,2933
847339,847383,3337295928.0,3337295872.0,20,396982.0,US,,85641.05,0.0,296.3,168.75,-17980334.95,-118.425,17980345.45,32849.3,49369.15,1.505323017389146,2.15,1.0,0.0,10.5,22.0,1.0,5.0,0.0,23.0,2933
847342,847386,3337295931.0,3337295872.0,20,396982.0,US,,85634.05,0.0,300.0,169.55,-17979377.1,76.725,17979367.9,33283.65,49814.65,1.498338411339711,2.1,1.0,0.0,-9.2,22.0,1.0,5.0,0.0,23.0,2933
847348,847392,3337295940.0,3337295872.0,20,396982.0,US,,85638.0,0.0,300.3,170.4,-17979583.45,110.85,17979288.4,33024.05,49999.3,1.5131950952519702,2.0,1.0,0.0,-295.05,22.0,1.0,5.0,0.0,23.0,2933
847352,847396,3337295944.0,3337295872.0,20,396982.0,US,,85615.5,0.0,304.95,170.35,-17979864.6,106.075,17979995.4,33678.6,50834.85,1.5122473613245595,2.05,1.0,0.0,130.8,22.0,1.0,5.0,0.0,23.0,2933
847366,847410,3337295958.0,3337295872.0,20,396982.0,US,,85684.8,0.0,307.45,171.65,-17979651.15,-31.65,17979733.5,33542.1,50686.95,1.5154126873819291,2.3,1.0,0.0,82.35,22.0,1.0,5.0,0.0,23.0,2933
847384,847428,3337295976.0,3337295872.0,20,396982.0,US,,85589.9,0.0,304.2,171.75,-17979292.05,72.0,17979389.55,33647.25,50839.15,1.5151341198326524,2.15,1.0,0.0,97.5,22.0,1.0,5.0,0.0,23.0,2933
847484,847528,3337296084.0,3337295872.0,20,396982.0,US,,85647.7,0.0,309.7,171.1,-17979535.55,-13.125,17979810.5,34139.45,51711.8,1.5151319111131232,2.2,1.0,0.0,274.95,22.0,1.0,5.0,0.0,23.0,2933
