,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
889433,889478,3702203073.0,3702202880.0,20,4134.0,CN,,83662.25,552600.0,111.55,94.75,-11711126.55,52.95,13507055.55,111.6,117.55,1.055349985507709,1.0,1.0,0.0,1795929.0,22.0,11.0,5.0,0.0,23.0,63062
889436,889481,3702203076.0,3702202880.0,20,4134.0,CN,,83714.8,569100.0,111.95,96.15,-9910886.1,752.875,10811706.85,111.9,117.1,1.0569277341582637,1.0,1.0,0.0,900820.75,19.0,11.0,5.0,0.0,23.0,63062
889437,889482,3702203077.0,3702202880.0,20,4134.0,CN,,85056.05,548350.0,113.9,95.15,-12611316.4,-896.45,9920129.45,113.9,119.1,1.0538028116297071,1.0,1.0,0.0,-2691186.95,19.0,11.0,5.0,0.0,23.0,63062
890163,890208,3703911170.0,3703911168.0,20,4837.0,CN,,81167.75,541275.0,91.45,77.95,-10815270.8,683.125,12607487.55,91.4,96.4,1.0595556075606136,1.0,1.0,0.0,1792216.75,80.0,11.0,5.0,0.0,23.0,63062
890164,890209,3703911171.0,3703911168.0,20,4837.0,CN,,82561.85,702700.0,92.5,80.6,-11710889.9,4.725,13505415.6,92.6,92.85,1.003021416710561,1.0,1.0,0.0,1794525.7,80.0,11.0,5.0,0.0,23.0,63062
890165,890210,3703911172.0,3703911168.0,20,4837.0,CN,,81764.45,508500.0,119.45,97.65,-9907079.4,903.525,9916799.0,119.5,120.0,1.003310211211553,1.0,1.0,0.0,9719.6,80.0,11.0,5.0,0.0,23.0,63062
890166,890211,3703911173.0,3703911168.0,20,4837.0,CN,,80262.55,637200.0,92.15,78.2,-9918014.8,1237.5,12609727.35,92.15,95.8,1.0563069508492566,1.0,1.0,0.0,2691712.55,443.0,11.0,5.0,0.0,23.0,63062
890167,890212,3703911174.0,3703911168.0,20,4837.0,CN,,81285.3,607850.0,106.55,87.7,-11706393.45,-484.275,11711371.85,106.6,107.6,1.0102793523626026,1.0,1.0,0.0,4978.4,80.0,11.0,5.0,0.0,23.0,63062
890168,890213,3703911175.0,3703911168.0,20,4837.0,CN,,80246.65,586650.0,105.5,88.65,-11714457.6,-1183.65,13507614.95,105.45,105.75,1.0043771427988477,1.0,1.0,0.0,1793157.35,443.0,11.0,5.0,0.0,23.0,63062
890169,890214,3703911176.0,3703911168.0,20,4837.0,CN,,81015.8,563325.0,95.4,80.75,-9016107.05,1291.7,8117840.45,95.4,99.75,1.0622735099153895,1.0,1.0,0.0,-898266.6,80.0,11.0,5.0,0.0,23.0,63062
890170,890215,3703911177.0,3703911168.0,20,4837.0,CN,,79204.35,642500.0,93.25,79.45,-13504297.3,-164.825,14407522.75,93.1,96.15,1.052488617360181,1.0,1.0,0.0,903225.45,179.0,11.0,5.0,0.0,23.0,63062
890171,890216,3703911178.0,3703911168.0,20,4837.0,CN,,80146.3,601625.0,91.8,79.35,-11704846.75,166.775,14396422.05,91.85,95.8,1.0592869676388423,1.0,1.0,0.0,2691575.3,80.0,11.0,5.0,0.0,23.0,63062
890172,890217,3703911179.0,3703911168.0,20,4837.0,CN,,80815.0,618375.0,84.45,73.65,-12604292.05,-705.225,10815800.7,84.4,84.95,1.008532009783678,1.0,1.0,0.0,-1788491.35,80.0,11.0,5.0,0.0,23.0,63062
890173,890218,3703911180.0,3703911168.0,20,4837.0,CN,,80490.95,694825.0,75.85,67.15,-9014412.6,506.05,14405666.25,75.75,76.4,1.008848943144509,1.0,1.0,0.0,5391253.65,80.0,11.0,5.0,0.0,23.0,63062
890174,890219,3703911181.0,3703911168.0,20,4837.0,CN,,80255.5,506500.0,111.0,92.4,-8115450.65,32.775,9014243.4,111.1,111.85,1.0074744993130516,1.0,1.0,0.0,898792.75,443.0,11.0,5.0,0.0,23.0,63062
890175,890220,3703911182.0,3703911168.0,20,4837.0,CN,,81714.35,499475.0,106.3,89.75,-10808982.6,-108.85,9915685.2,106.4,113.9,1.053679494817109,1.0,1.0,0.0,-893297.4,80.0,11.0,5.0,0.0,23.0,63062
890176,890221,3703911183.0,3703911168.0,20,4837.0,CN,,79731.1,577525.0,87.7,76.85,-10812719.65,-1569.7,10813482.6,87.55,90.95,1.0589830526032544,1.0,1.0,0.0,762.95,443.0,11.0,5.0,0.0,23.0,63062
890177,890222,3703911184.0,3703911168.0,20,4837.0,CN,,80300.35,651000.0,92.85,78.9,-10809425.15,-524.3,11707586.6,92.95,93.45,1.0072431296409363,1.0,1.0,0.0,898161.45,80.0,11.0,5.0,0.0,23.0,63062
890178,890223,3703911185.0,3703911168.0,20,4837.0,CN,,82566.7,513525.0,112.15,93.9,-10811184.45,-442.925,11710851.6,112.45,120.9,1.0519622763327798,1.0,1.0,0.0,899667.15,80.0,11.0,5.0,0.0,23.0,63062
890180,890225,3703911187.0,3703911168.0,20,4837.0,CN,,79454.75,666750.0,89.4,76.85,-12605141.45,1734.675,11709328.0,89.4,96.9,1.0591103470373655,1.0,1.0,0.0,-895813.45,80.0,11.0,5.0,0.0,23.0,63062
