,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
568322,568354,2261848011.0,2261847808.0,1,14061.0,US,Santa Clara,10492.0,1000.0,9992.0,1.0,-17982614.0,-266.5,17980534.0,12294.0,12294.0,1.0,1.0,1.0,0.0,-2080.0,22.0,1.0,5.0,4.0,7.0,20523
568654,568686,2261855955.0,2261855744.0,1,14061.0,US,Clifton,16386.0,1000.0,10100.0,1.0,-17984803.0,226.0,17984430.0,12457.0,12457.0,1.0,1.0,1.0,0.0,-373.0,22.0,1.0,5.0,18.0,23.0,20523
568934,568966,2261872783.0,2261872640.0,1,14061.0,US,North Bergen,16259.0,1000.0,10049.0,1.0,-17979743.0,412.0,17981703.0,12387.0,12387.0,1.0,1.0,1.0,0.0,1960.0,22.0,1.0,5.0,0.0,5.0,20523
571722,571754,2310551579.0,2310551552.0,1,14061.0,US,North Bergen,13281.0,1000.0,10060.0,1.0,-17977696.0,-755.5,17980221.0,12452.0,12452.0,1.0,1.0,1.0,0.0,2525.0,22.0,1.0,5.0,13.0,16.0,20523
573554,573586,2319714382.0,2319714304.0,1,14061.0,US,Santa Clara,10277.0,1000.0,10039.0,1.0,-17984465.0,-12.5,17985293.0,12421.0,12421.0,1.0,1.0,1.0,0.0,828.0,22.0,1.0,5.0,0.0,2.0,20523
573557,573589,2319716319.0,2319716096.0,1,14061.0,US,Santa Clara,14985.0,1000.0,10091.0,1.0,-17986250.0,-38.5,17984787.0,12419.0,12419.0,1.0,1.0,1.0,0.0,-1463.0,22.0,1.0,5.0,12.0,16.0,20523
573608,573640,2319726600.0,2319726592.0,1,14061.0,US,Santa Clara,15439.0,1000.0,9929.0,1.0,-17979173.0,47.5,17980705.0,12189.0,12189.0,1.0,1.0,1.0,0.0,1532.0,22.0,1.0,5.0,9.0,13.0,20523
574658,574690,2319773574.0,2319773440.0,1,14061.0,US,Santa Clara,11402.0,1000.0,10015.0,1.0,-17981410.0,-52.5,17982994.0,12308.0,12308.0,1.0,1.0,1.0,0.0,1584.0,22.0,1.0,5.0,15.0,18.0,20523
591364,591397,2388475939.0,2388475904.0,1,14061.0,US,Clifton,13313.0,1000.0,9788.0,2.0,-17975161.0,3.0,17973587.0,12866.0,13036.0,1.0132131198507697,2.0,1.0,0.0,-1574.0,22.0,1.0,5.0,7.0,11.0,20523
593785,593818,2406400116.0,2406400000.0,1,14061.0,US,Santa Clara,11700.0,1000.0,9988.0,1.0,-17978279.0,-418.5,17976933.0,12344.0,12344.0,1.0,1.0,1.0,0.0,-1346.0,22.0,1.0,5.0,11.0,14.0,20523
594606,594639,2412121203.0,2412121088.0,1,14061.0,US,Clifton,13743.0,1000.0,10051.0,1.0,-17981940.0,-135.0,17982457.0,12355.0,12355.0,1.0,1.0,1.0,0.0,517.0,22.0,1.0,5.0,7.0,11.0,20523
604287,604320,2478225531.0,2478225408.0,1,14061.0,US,North Bergen,15282.0,1000.0,9927.0,1.0,-17981336.0,-545.5,17979243.0,12280.0,12280.0,1.0,1.0,1.0,0.0,-2093.0,22.0,1.0,5.0,11.0,15.0,20523
