,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
818380,818423,3248717061.0,3248717056.0,20,211298.0,GB,,86377.15,3450.0,12770.9,2233.3,-17979791.85,13.975,17979854.35,8050.7,18173.25,2.295429721757623,1.4,1.0,0.0,62.5,513.0,3.0,5.0,0.0,23.0,85
818405,818448,3248717086.0,3248717056.0,20,211298.0,GB,,86375.55,3550.0,12751.75,2222.3,-17979697.15,-58.475,17979520.05,8049.9,18170.7,2.2964886876859274,1.15,1.0,0.0,-177.1,324.0,3.0,5.0,0.0,23.0,85
818413,818456,3248717094.0,3248717056.0,20,211298.0,GB,,86377.65,3400.0,12778.25,2226.85,-17979781.55,-117.475,17979485.5,7963.75,18221.15,2.3181748587169,1.05,1.0,0.0,-296.05,513.0,3.0,5.0,0.0,23.0,85
818421,818464,3248717102.0,3248717056.0,20,211298.0,GB,,86377.25,3350.0,12768.8,2229.7,-17979563.25,22.1,17979629.65,7970.45,18207.75,2.314466608041534,1.2,1.0,0.0,66.4,500.0,3.0,5.0,0.0,23.0,85
818429,818472,3248717110.0,3248717056.0,20,211298.0,GB,,86377.95,3350.0,12798.95,2220.65,-17979869.75,119.175,17980019.95,7982.05,18252.35,2.316194991771107,1.1,1.0,0.0,150.2,510.0,3.0,5.0,0.0,23.0,85
818444,818487,3248717125.0,3248717056.0,20,211298.0,GB,,86377.35,3575.0,12752.35,2217.3,-17981179.65,-71.1,17981083.15,7963.95,18175.45,2.3104803006428467,1.15,1.0,0.0,-96.5,389.0,3.0,5.0,0.0,23.0,85
818446,818489,3248717127.0,3248717056.0,20,211298.0,GB,,86377.9,3500.0,12780.25,2228.3,-17980651.6,-44.825,17980085.45,7958.35,18207.0,2.317127995016011,1.25,1.0,0.0,-566.15,655.0,3.0,5.0,0.0,23.0,85
818478,818521,3248717159.0,3248717056.0,20,211298.0,GB,,86375.05,3450.0,12788.05,2214.75,-17979846.25,-83.825,17979841.1,8056.15,18219.6,2.3006429020290096,1.25,1.0,0.0,-5.15,465.0,3.0,5.0,0.0,23.0,85
818483,818526,3248717164.0,3248717056.0,20,211298.0,GB,,86376.25,3400.0,12783.8,2232.65,-17979799.3,2.1,17980316.45,8045.5,18211.35,2.302517936518358,1.15,1.0,0.0,517.15,443.0,3.0,5.0,0.0,23.0,85
818488,818531,3248717169.0,3248717056.0,20,211298.0,GB,,86379.3,3450.0,12751.6,2230.95,-17980573.7,-4.5,17980527.15,8029.3,18184.5,2.300104237261699,1.2,1.0,0.0,-46.55,389.0,3.0,5.0,0.0,23.0,85
818489,818532,3248717170.0,3248717056.0,20,211298.0,GB,,86378.75,3200.0,12799.6,2226.75,-17979813.25,-18.75,17979991.6,8028.0,18258.45,2.308856108534384,1.25,1.0,0.0,178.35,465.0,3.0,5.0,0.0,23.0,85
818490,818533,3248717171.0,3248717056.0,20,211298.0,GB,,86374.05,3650.0,12759.35,2220.7,-17980579.35,106.3,17979867.75,8010.25,18172.4,2.302516193391765,1.4,1.0,0.0,-711.6,514.0,3.0,5.0,0.0,23.0,85
818552,818595,3248717233.0,3248717056.0,20,211298.0,GB,,86374.95,3600.0,12731.05,2221.05,-17980114.1,-28.75,17979791.35,7805.65,18085.4,2.334259169473363,1.25,1.0,0.0,-322.75,264.0,3.0,5.0,0.0,23.0,85
818558,818601,3248717239.0,3248717056.0,20,211298.0,GB,,86379.4,3650.0,12729.75,2221.35,-17980140.6,-29.925,17980279.0,7865.9,18149.8,2.3333248465420957,1.15,1.0,0.0,138.4,465.0,3.0,5.0,0.0,23.0,85
