,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
847288,847332,3337295875.0,3337295872.0,20,396982.0,US,,85220.75,0.0,148.15,107.55,-17979057.25,-32.225,17979076.65,19221.25,24416.95,1.2609548530917345,2.05,1.0,0.0,19.4,22.0,1.0,5.0,0.0,23.0,2940
847290,847334,3337295878.0,3337295872.0,20,396982.0,US,,85142.05,0.0,142.45,102.15,-17979563.2,8.25,17978424.0,18620.45,23479.7,1.2523348150305589,2.1,1.0,0.0,-1139.2,22.0,1.0,5.0,0.0,23.0,2940
847291,847335,3337295880.0,3337295872.0,20,396982.0,US,,85255.3,0.0,141.55,103.05,-17979175.05,-21.325,17978533.95,18382.4,23400.15,1.2588653028642631,2.05,1.0,0.0,-641.1,22.0,1.0,5.0,0.0,23.0,2940
847292,847336,3337295881.0,3337295872.0,20,396982.0,US,,85293.65,0.0,145.15,105.3,-17979498.85,-20.0,17978915.45,18920.1,23963.5,1.2583677086641978,2.1,1.0,0.0,-583.4,20.0,1.0,5.0,0.0,23.0,2940
847293,847337,3337295882.0,3337295872.0,20,396982.0,US,,85148.75,0.0,143.5,105.0,-17978127.0,18.175,17978306.6,18891.75,23802.85,1.2478341712644707,2.15,1.0,0.0,179.6,22.0,1.0,5.0,0.0,23.0,2940
847295,847339,3337295884.0,3337295872.0,20,396982.0,US,,85052.45,0.0,139.3,100.7,-17979365.2,131.875,17979017.55,17999.25,22811.0,1.2557536965191576,2.0,1.0,0.0,-347.65,20.0,1.0,5.0,0.0,23.0,2940
847296,847340,3337295885.0,3337295872.0,20,396982.0,US,,85335.3,0.0,145.15,104.4,-17979558.55,-164.85,17979378.65,19015.75,23651.85,1.2453765947180435,2.1,1.0,0.0,-179.9,22.0,1.0,5.0,0.0,23.0,2940
847302,847346,3337295891.0,3337295872.0,20,396982.0,US,,85240.95,0.0,148.25,105.15,-17979621.5,-5.1,17979451.65,19399.35,24413.8,1.2533939317146334,2.05,1.0,0.0,-169.85,22.0,1.0,5.0,0.0,23.0,2940
847303,847347,3337295892.0,3337295872.0,20,396982.0,US,,85330.3,0.0,147.0,105.5,-17979604.8,-59.4,17979485.2,19107.8,24174.6,1.2542410791588048,2.1,1.0,0.0,-119.6,22.0,1.0,5.0,0.0,23.0,2940
847307,847351,3337295896.0,3337295872.0,20,396982.0,US,,85172.75,0.0,147.2,105.15,-17979556.6,-83.2,17979373.9,19009.25,24540.95,1.269737971596655,2.1,1.0,0.0,-182.7,22.0,1.0,5.0,0.0,23.0,2940
847311,847355,3337295900.0,3337295872.0,20,396982.0,US,,85367.4,0.0,143.9,104.0,-17977690.25,53.9,17978152.95,18902.5,23998.7,1.256975066816023,2.05,1.0,0.0,462.7,389.0,1.0,5.0,0.0,23.0,2940
847313,847357,3337295902.0,3337295872.0,20,396982.0,US,,85189.75,0.0,148.8,106.95,-17978685.25,-45.85,17978880.9,19246.75,24425.6,1.2620947492036323,2.1,1.0,0.0,195.65,22.0,1.0,5.0,0.0,23.0,2940
847314,847358,3337295903.0,3337295872.0,20,396982.0,US,,85237.8,0.0,145.75,104.55,-17978758.1,-111.75,17979121.4,19005.7,24139.4,1.2577962405286036,2.05,1.0,0.0,363.3,22.0,1.0,5.0,0.0,23.0,2940
847418,847462,3337296010.0,3337295872.0,20,396982.0,US,,84991.65,0.0,146.6,107.3,-17979021.85,169.875,17979152.45,19263.85,24306.45,1.2520335411811805,2.05,1.0,0.0,130.6,22.0,1.0,5.0,0.0,23.0,2940
847419,847463,3337296011.0,3337295872.0,20,396982.0,US,,85379.2,0.0,148.7,106.5,-17978881.5,57.0,17978574.2,19377.7,24334.6,1.2516656098260928,2.2,1.0,0.0,-307.3,22.0,1.0,5.0,0.0,23.0,2940
847424,847468,3337296016.0,3337295872.0,20,396982.0,US,,85280.35,0.0,140.4,103.0,-17978862.6,83.575,17979447.2,18333.6,22789.25,1.245022666910417,2.05,1.0,0.0,584.6,22.0,1.0,5.0,0.0,23.0,2940
847427,847471,3337296019.0,3337295872.0,20,396982.0,US,,85313.8,0.0,142.3,104.1,-17980585.7,31.0,17980412.7,18676.05,23470.3,1.2481004155984152,2.05,1.0,0.0,-173.0,22.0,1.0,5.0,0.0,23.0,2940
847434,847478,3337296026.0,3337295872.0,20,396982.0,US,,85314.05,0.0,146.35,106.0,-17979122.85,-64.475,17979266.15,18996.6,23998.35,1.2512942211995737,2.2,1.0,0.0,143.3,21.0,1.0,5.0,0.0,23.0,2940
