,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
383862,383881,1882080308.0,1882080256.0,20,9808.0,CN,,81542.9,201650.0,273.35,38.45,-27253.95,106.825,26524.35,273.65,279.8,1.052457187276529,1.0,1.0,0.0,-729.6,8080.0,10.0,5.0,0.0,23.0,54982
383869,383888,1882080315.0,1882080256.0,20,9808.0,CN,,84277.55,245700.0,224.45,33.65,-28832.8,391.05,29147.45,224.35,236.1,1.052822295526455,1.05,1.0,0.0,314.65,8080.0,10.0,5.0,0.0,23.0,54982
383872,383891,1882080318.0,1882080256.0,20,9808.0,CN,,79340.6,258750.0,221.6,33.1,-29050.8,118.425,28158.75,221.25,241.15,1.0527753882244637,1.0,1.0,0.0,-892.05,8080.0,10.0,5.0,0.0,23.0,54982
383873,383892,1882080319.0,1882080256.0,20,9808.0,CN,,79366.85,278675.0,219.6,31.6,-26645.8,797.525,28481.1,219.45,221.15,1.0524762126109457,1.0,1.0,0.0,1835.3,8080.0,10.0,5.0,0.0,23.0,54982
383874,383893,1882080320.0,1882080256.0,20,9808.0,CN,,85212.15,248475.0,247.2,37.8,-27508.0,268.275,27167.7,247.35,252.7,1.052979906899842,1.0,1.0,0.0,-340.3,8080.0,10.0,5.0,0.0,23.0,54982
383875,383894,1882080321.0,1882080256.0,20,9808.0,CN,,79993.2,257375.0,253.7,35.55,-26309.15,-225.45,27211.35,253.65,262.35,1.0540242381760891,1.0,1.0,0.0,902.2,8080.0,10.0,5.0,0.0,23.0,54982
383877,383896,1882080323.0,1882080256.0,20,9808.0,CN,,83138.95,231625.0,252.5,36.75,-28894.35,-451.55,27783.6,251.9,252.95,1.003113481792772,1.0,1.0,0.0,-1110.75,8080.0,10.0,5.0,0.0,23.0,54982
383883,383902,1882080329.0,1882080256.0,20,9808.0,CN,,84366.35,212400.0,286.3,42.15,-26009.5,-317.025,26972.0,286.35,315.3,1.0517491278948976,1.0,1.0,0.0,962.5,8080.0,10.0,5.0,0.0,23.0,54982
383887,383906,1882080333.0,1882080256.0,20,9808.0,CN,,85868.3,158375.0,361.6,49.6,-27336.7,-104.1,26992.95,361.45,386.9,1.0542098675562432,1.0,1.0,0.0,-343.75,8080.0,10.0,5.0,0.0,23.0,54982
383893,383912,1882080339.0,1882080256.0,20,9808.0,CN,,79322.1,228050.0,287.1,42.75,-26726.65,-234.35,26491.65,286.95,296.25,1.0527273995357551,1.0,1.0,0.0,-235.0,8080.0,10.0,5.0,0.0,23.0,54982
383898,383917,1882080344.0,1882080256.0,20,9808.0,CN,,84725.65,226900.0,273.6,39.8,-26437.35,964.9,27277.4,273.45,282.35,1.0525576142085231,1.0,1.0,0.0,840.05,8080.0,10.0,5.0,0.0,23.0,54982
383902,383921,1882080348.0,1882080256.0,20,9808.0,CN,,85366.2,151450.0,411.75,56.95,-27374.5,-46.375,26704.95,410.7,430.4,1.055711573502929,1.0,1.0,0.0,-669.55,8080.0,10.0,5.0,0.0,23.0,54982
383904,383923,1882080350.0,1882080256.0,20,9808.0,CN,,81057.6,202400.0,289.0,43.4,-29337.05,158.325,29252.1,288.6,306.2,1.053660728365597,1.0,1.0,0.0,-84.95,8080.0,10.0,5.0,0.0,23.0,54982
383906,383925,1882080352.0,1882080256.0,20,9808.0,CN,,80538.0,218425.0,282.1,40.4,-27346.85,410.3,27657.6,281.5,282.65,1.0038599500688756,1.0,1.0,0.0,310.75,8080.0,10.0,5.0,0.0,23.0,54982
383909,383928,1882080355.0,1882080256.0,20,9808.0,CN,,81169.95,169600.0,321.3,45.4,-29342.7,-141.325,28380.4,321.1,349.4,1.0531052086591626,1.05,1.0,0.0,-962.3,8080.0,10.0,5.0,0.0,23.0,54982
383911,383930,1882080357.0,1882080256.0,20,9808.0,CN,,83074.4,207150.0,284.85,38.45,-27698.95,372.3,28760.7,284.85,304.15,1.052054500469342,1.0,1.0,0.0,1061.75,8080.0,10.0,5.0,0.0,23.0,54982
383913,383932,1882080359.0,1882080256.0,20,9808.0,CN,,79673.45,213700.0,298.6,42.65,-26734.85,539.15,28179.95,299.25,299.9,1.0016024210944527,1.0,1.0,0.0,1445.1,8080.0,10.0,5.0,0.0,23.0,54982
383914,383933,1882080360.0,1882080256.0,20,9808.0,CN,,83299.65,195200.0,283.55,41.65,-27285.95,-583.55,28203.2,283.7,299.45,1.052338887611913,1.0,1.0,0.0,917.25,8080.0,10.0,5.0,0.0,23.0,54982
383915,383934,1882080361.0,1882080256.0,20,9808.0,CN,,82343.25,197025.0,312.8,44.8,-28210.35,663.025,29317.95,312.55,331.05,1.0535504326376794,1.0,1.0,0.0,1107.6,8080.0,10.0,5.0,0.0,23.0,54982
383916,383935,1882080362.0,1882080256.0,20,9808.0,CN,,80962.35,219625.0,267.55,38.95,-28577.2,-96.25,28472.25,266.9,274.9,1.054491979253089,1.05,1.0,0.0,-104.95,8080.0,10.0,5.0,0.0,23.0,54982
383918,383937,1882080364.0,1882080256.0,20,9808.0,CN,,82017.85,208400.0,271.65,37.8,-28901.0,-67.95,28961.6,271.4,286.65,1.0531827379874237,1.0,1.0,0.0,60.6,8080.0,10.0,5.0,0.0,23.0,54982
383921,383940,1882080367.0,1882080256.0,20,9808.0,CN,,84996.45,211225.0,303.4,42.85,-26814.95,-386.55,26009.3,303.0,320.8,1.0537429174796489,1.05,1.0,0.0,-805.65,8080.0,10.0,5.0,0.0,23.0,54982
383924,383943,1882080370.0,1882080256.0,20,9808.0,CN,,81420.7,186725.0,354.8,49.6,-26732.9,322.9,27206.3,354.55,375.6,1.053254056487678,1.05,1.0,0.0,473.4,8080.0,10.0,5.0,0.0,23.0,54982
383925,383944,1882080371.0,1882080256.0,20,9808.0,CN,,84369.45,190400.0,284.9,42.1,-26615.95,11.325,27764.65,284.65,294.75,1.052818235586535,1.1,1.0,0.0,1148.7,8080.0,10.0,5.0,0.0,23.0,54982
383926,383945,1882080372.0,1882080256.0,20,9808.0,CN,,80484.45,239650.0,237.05,33.65,-25818.5,171.925,26460.3,237.15,250.65,1.0516361694504055,1.05,1.0,0.0,641.8,8080.0,10.0,5.0,0.0,23.0,54982
383927,383946,1882080373.0,1882080256.0,20,9808.0,CN,,80477.35,169725.0,334.2,48.1,-27312.25,244.075,27688.55,334.25,347.9,1.0527934606144782,1.0,1.0,0.0,376.3,8080.0,10.0,5.0,0.0,23.0,54982
383930,383949,1882080376.0,1882080256.0,20,9808.0,CN,,83513.25,235625.0,271.4,40.35,-27737.8,194.175,28386.95,270.95,272.0,1.0036289834088616,1.0,1.0,0.0,649.15,8080.0,10.0,5.0,0.0,23.0,54982
383931,383950,1882080377.0,1882080256.0,20,9808.0,CN,,79232.7,273625.0,192.85,29.4,-27365.35,5.825,27619.6,193.05,198.75,1.0514085394762045,1.0,1.0,0.0,254.25,8080.0,10.0,5.0,0.0,23.0,54982
383932,383951,1882080378.0,1882080256.0,20,9808.0,CN,,79184.55,234700.0,232.05,36.0,-28929.15,756.575,28345.9,232.1,247.55,1.052296798571973,1.1,1.0,0.0,-583.25,8080.0,10.0,5.0,0.0,23.0,54982
383933,383952,1882080379.0,1882080256.0,20,9808.0,CN,,85702.5,204950.0,309.25,44.9,-28459.15,-369.025,925283.8,309.25,310.1,1.0026669199821687,1.0,1.0,0.0,896824.65,8080.0,10.0,5.0,0.0,23.0,54982
383936,383955,1882080382.0,1882080256.0,20,9808.0,CN,,82715.9,233300.0,245.65,35.55,-26699.5,395.075,26864.1,245.65,252.7,1.0534401366844983,1.0,1.0,0.0,164.6,8080.0,10.0,5.0,0.0,23.0,54982
