,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
856673,856718,3453099782.0,3453099776.0,20,396982.0,US,,85002.65,0.0,152.55,106.4,-17978212.2,59.35,17978520.9,19565.75,25192.4,1.2663296691579338,2.15,1.0,0.0,308.7,22.0,1.0,5.0,0.0,23.0,2936
856674,856719,3453099784.0,3453099776.0,20,396982.0,US,,85123.25,0.0,150.45,108.75,-17978800.8,-67.325,17978510.75,19282.55,24825.45,1.2742111828908231,2.05,1.0,0.0,-290.05,888.0,1.0,5.0,0.0,23.0,2936
856678,856723,3453099788.0,3453099776.0,20,396982.0,US,,85207.75,0.0,155.0,108.7,-17979426.55,60.475,17980108.3,19974.5,25510.9,1.269651130144972,2.1,1.0,0.0,681.75,22.0,1.0,5.0,0.0,23.0,2936
856679,856724,3453099789.0,3453099776.0,20,396982.0,US,,85254.15,0.0,148.05,104.9,-17979464.65,-21.7,17978797.1,19290.1,24620.55,1.259718051554915,2.1,1.0,0.0,-667.55,444.0,1.0,5.0,0.0,23.0,2936
856684,856729,3453099794.0,3453099776.0,20,396982.0,US,,85418.4,0.0,151.35,107.3,-17979305.4,-52.95,17979670.1,19569.4,25178.1,1.2741253806554231,2.15,1.0,0.0,364.7,21.0,1.0,5.0,0.0,23.0,2936
856686,856731,3453099796.0,3453099776.0,20,396982.0,US,,85347.3,0.0,152.6,109.4,-17979007.4,-49.3,17978442.05,19630.65,25155.2,1.2674053683480693,2.25,1.0,0.0,-565.35,21.0,1.0,5.0,0.0,23.0,2936
856687,856732,3453099797.0,3453099776.0,20,396982.0,US,,85291.0,0.0,151.6,107.35,-17979373.2,-99.875,17978740.7,19567.2,24910.1,1.2594622134679645,2.05,1.0,0.0,-632.5,22.0,1.0,5.0,0.0,23.0,2936
856691,856736,3453099801.0,3453099776.0,20,396982.0,US,,85260.35,0.0,153.6,111.9,-17979036.05,-53.5,17979280.85,20050.7,25250.35,1.2526884535933525,2.0,1.0,0.0,244.8,22.0,1.0,5.0,0.0,23.0,2936
856692,856737,3453099802.0,3453099776.0,20,396982.0,US,,85227.1,0.0,149.0,108.5,-17979095.05,-75.7,17978811.25,19553.2,24722.5,1.2577919662366654,2.0,1.0,0.0,-283.8,22.0,1.0,5.0,0.0,23.0,2936
856693,856738,3453099803.0,3453099776.0,20,396982.0,US,,85241.6,0.0,154.6,109.65,-17979096.55,21.35,17979427.35,19934.75,25426.4,1.264771822162301,2.1,1.0,0.0,330.8,22.0,1.0,5.0,0.0,23.0,2936
856700,856745,3453099810.0,3453099776.0,20,396982.0,US,,85117.15,0.0,148.55,106.9,-17979080.55,146.0,17978961.65,19448.9,24581.8,1.251609403264156,2.0,1.0,0.0,-118.9,444.0,1.0,5.0,0.0,23.0,2936
856778,856823,3453099909.0,3453099776.0,20,396982.0,US,,85335.9,0.0,146.85,104.9,-17978725.6,16.275,17979352.8,19084.2,24095.25,1.2533718364275832,2.1,1.0,0.0,627.2,22.0,1.0,5.0,0.0,23.0,2936
856779,856824,3453099910.0,3453099776.0,20,396982.0,US,,85339.75,0.0,146.15,106.05,-17979108.25,-190.525,17979167.65,19158.6,24199.75,1.2517353916823268,2.1,1.0,0.0,59.4,22.0,1.0,5.0,0.0,23.0,2936
856780,856825,3453099911.0,3453099776.0,20,396982.0,US,,85163.75,0.0,141.1,102.25,-17978303.85,59.75,17978417.6,18349.95,23419.85,1.264577542796491,2.0,1.0,0.0,113.75,22.0,1.0,5.0,0.0,23.0,2936
856782,856827,3453099913.0,3453099776.0,20,396982.0,US,,85074.95,0.0,144.0,103.55,-17978423.4,6.75,17978568.6,18582.05,23424.75,1.252496546831292,2.05,1.0,0.0,145.2,21.0,1.0,5.0,0.0,23.0,2936
856784,856829,3453099915.0,3453099776.0,20,396982.0,US,,85125.0,0.0,141.75,103.5,-17978677.9,26.85,17978928.7,18359.25,23341.8,1.2595785817875045,2.05,1.0,0.0,250.8,22.0,1.0,5.0,0.0,23.0,2936
856787,856832,3453099918.0,3453099776.0,20,396982.0,US,,85162.0,0.0,141.95,102.25,-17979172.7,9.35,17979475.9,18646.85,23693.55,1.2557079961427962,2.15,1.0,0.0,303.2,21.0,1.0,5.0,0.0,23.0,2936
856791,856836,3453099922.0,3453099776.0,20,396982.0,US,,85336.3,0.0,146.1,107.05,-17978377.15,-125.85,17977831.1,18904.8,23903.05,1.257144476668039,2.1,1.0,0.0,-546.05,995.0,1.0,5.0,0.0,23.0,2936
856795,856840,3453099926.0,3453099776.0,20,396982.0,US,,85253.5,0.0,144.4,104.4,-17979021.95,91.025,17979666.35,18729.25,23509.6,1.249054843161099,2.15,1.0,0.0,644.4,22.0,1.0,5.0,0.0,23.0,2936
856802,856847,3453099934.0,3453099776.0,20,396982.0,US,,85425.45,0.0,142.05,103.3,-17978972.85,-80.575,17978864.2,18610.45,23423.35,1.2471232068552351,2.2,1.0,0.0,-108.65,22.0,1.0,5.0,0.0,23.0,2936
