,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
856670,856715,3453099778.0,3453099776.0,20,396982.0,US,,85303.35,0.0,152.2,108.85,-17979120.75,58.85,17978811.0,19708.4,25005.05,1.2625892134365135,2.25,1.0,0.0,-309.75,3389.0,1.0,5.0,0.0,23.0,2938
856671,856716,3453099779.0,3453099776.0,20,396982.0,US,,85085.5,0.0,153.75,108.9,-17979848.95,55.125,17979401.4,19976.35,25322.15,1.2604879319301852,2.2,1.0,0.0,-447.55,3389.0,1.0,5.0,0.0,23.0,2938
856672,856717,3453099781.0,3453099776.0,20,396982.0,US,,85244.95,0.0,152.45,108.15,-17979004.8,-122.475,17978624.1,19714.8,23939.7,1.2109869262728965,2.1,1.0,0.0,-380.7,3306.0,1.0,5.0,0.0,23.0,2938
856675,856720,3453099785.0,3453099776.0,20,396982.0,US,,85302.75,0.0,154.85,109.95,-17979520.8,-121.025,17979772.85,19884.45,25270.7,1.2637179145461344,2.2,1.0,0.0,252.05,3389.0,1.0,5.0,0.0,23.0,2938
856677,856722,3453099787.0,3453099776.0,20,396982.0,US,,85244.55,0.0,150.5,108.15,-17979388.4,-192.05,17979678.6,19499.25,24754.1,1.2625507858832354,2.1,1.0,0.0,290.2,3389.0,1.0,5.0,0.0,23.0,2938
856681,856726,3453099791.0,3453099776.0,20,396982.0,US,,85328.25,0.0,152.55,109.5,-17978687.2,-50.15,17978730.6,19922.7,25180.15,1.257547895337395,2.15,1.0,0.0,43.4,3389.0,1.0,5.0,0.0,23.0,2938
856685,856730,3453099795.0,3453099776.0,20,396982.0,US,,85253.4,0.0,152.25,109.9,-17979294.5,-67.5,17978698.5,19838.1,25055.85,1.2621601896462848,2.05,1.0,0.0,-596.0,3389.0,1.0,5.0,0.0,23.0,2938
856690,856735,3453099800.0,3453099776.0,20,396982.0,US,,85203.5,0.0,152.8,109.8,-17978506.4,41.275,17978738.8,19995.35,25386.8,1.2602041280174152,2.05,1.0,0.0,232.4,3389.0,1.0,5.0,0.0,23.0,2938
856699,856744,3453099809.0,3453099776.0,20,396982.0,US,,85211.35,0.0,151.15,107.35,-17978282.4,-66.025,17978227.1,19656.15,25216.45,1.2688560762555143,2.05,1.0,0.0,-55.3,3000.0,1.0,5.0,0.0,23.0,2938
856701,856746,3453099811.0,3453099776.0,20,396982.0,US,,85228.8,0.0,150.2,106.8,-17978284.45,-65.175,17978507.15,19375.45,24583.95,1.259608263508961,2.1,1.0,0.0,222.7,3389.0,1.0,5.0,0.0,23.0,2938
856776,856821,3453099907.0,3453099776.0,20,396982.0,US,,85275.25,0.0,140.1,101.3,-17979603.65,-18.0,17979801.35,18248.6,22988.55,1.2549819272716505,2.05,1.0,0.0,197.7,3389.0,1.0,5.0,0.0,23.0,2938
856789,856834,3453099920.0,3453099776.0,20,396982.0,US,,85347.85,0.0,142.7,103.45,-17980510.0,-5.1,17980356.45,18563.8,23458.65,1.2509236852400585,2.15,1.0,0.0,-153.55,3389.0,1.0,5.0,0.0,23.0,2938
856797,856842,3453099928.0,3453099776.0,20,396982.0,US,,85133.35,0.0,141.35,102.85,-17979198.4,-17.75,17978837.2,18582.0,23199.1,1.235149221726095,2.05,1.0,0.0,-361.2,3389.0,1.0,5.0,0.0,23.0,2938
856804,856849,3453099937.0,3453099776.0,20,396982.0,US,,85258.45,0.0,144.65,102.95,-17979079.5,-0.475,17978938.1,18828.8,23916.55,1.2505283399351548,2.1,1.0,0.0,-141.4,3389.0,1.0,5.0,0.0,23.0,2938
