,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
280262,280277,1532819876.0,1532819712.0,13,394711.0,BG,,80084.92307692308,1000.0,6895.2307692307695,4.076923076923077,-1377.3076923076924,0.0,1228.2307692307693,3484.3076923076924,15663.307692307691,4.749529374544169,1.2307692307692308,1.0,0.0,-149.07692307692307,80.0,11.0,4.0,0.0,23.0,121
664465,664502,2735042741.0,2735042560.0,15,399486.0,FR,Tours,82022.93333333333,1000.0,7405.733333333334,1.0,-1566.0,0.0,1756.6666666666667,4092.866666666667,9014.933333333332,2.2065346949646822,1.0,1.0,0.0,190.66666666666663,80.0,11.0,6.0,0.0,23.0,121
