,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
509387,509407,2053119044.0,2053118976.0,20,4837.0,CN,Suzhou,81090.95,415175.0,143.6,117.0,-11705012.75,-18.225,11709938.55,143.55,151.4,1.0577206328046032,1.0,1.0,0.0,4925.8,80.0,11.0,5.0,0.0,23.0,63374
519742,519762,2072717844.0,2072717824.0,20,4837.0,CN,Xi'an,83757.0,530425.0,121.55,101.85,-11705250.75,-419.6,14401066.85,121.6,126.35,1.0545973584587718,1.0,1.0,0.0,2695816.1,84.0,11.0,5.0,0.0,23.0,63374
519745,519765,2072717847.0,2072717824.0,20,4837.0,CN,Xi'an,84913.25,306725.0,210.0,159.1,-14400269.0,425.175,15299072.85,210.2,218.1,1.053254153261859,1.0,1.0,0.0,898803.85,21.0,11.0,5.0,0.0,23.0,63374
534198,534228,2075316742.0,2075316736.0,20,4134.0,CN,,82369.85,761325.0,94.3,79.95,-14400989.55,269.025,15297580.25,94.35,95.0,1.008573815369028,1.0,1.0,0.0,896590.7,443.0,11.0,5.0,0.0,23.0,63374
534288,534318,2075316832.0,2075316736.0,20,4134.0,CN,,79834.3,567125.0,95.6,79.25,-11708395.85,-1303.425,11706977.0,95.5,96.15,1.0124040676502282,1.0,1.0,0.0,-1418.85,80.0,11.0,5.0,0.0,23.0,63374
534296,534326,2075316840.0,2075316736.0,20,4134.0,CN,,80526.45,791325.0,68.95,61.45,-9912378.9,-286.0,10812528.35,68.85,72.55,1.0562411737206103,1.0,1.0,0.0,900149.45,443.0,11.0,5.0,0.0,23.0,63374
534323,534353,2075316867.0,2075316736.0,20,4134.0,CN,,80438.05,727750.0,87.45,74.2,-11709050.6,669.7,13504497.9,87.35,90.35,1.0537293330789712,1.0,1.0,0.0,1795447.3,19.0,11.0,5.0,0.0,23.0,63374
534329,534359,2075316873.0,2075316736.0,20,4134.0,CN,,78906.8,732875.0,72.8,62.9,-11708215.2,-50.475,10812832.75,72.8,76.05,1.0547773138599752,1.0,1.0,0.0,-895382.45,80.0,11.0,5.0,0.0,23.0,63374
534330,534360,2075316874.0,2075316736.0,20,4134.0,CN,,80101.0,753925.0,93.15,75.1,-9014975.8,1327.2,9916590.5,93.15,93.75,1.0079227322270787,1.0,1.0,0.0,901614.7,80.0,11.0,5.0,0.0,23.0,63374
534335,534365,2075316879.0,2075316736.0,20,4134.0,CN,,78288.55,726150.0,80.9,68.45,-9012088.9,-87.525,9918796.45,80.95,85.1,1.0553238700752057,1.0,1.0,0.0,906707.55,22.0,11.0,5.0,0.0,23.0,63374
534338,534368,2075316882.0,2075316736.0,20,4134.0,CN,,80121.65,655025.0,96.05,80.35,-10804284.35,-124.25,9915009.1,96.1,99.0,1.0566933827186298,1.0,1.0,0.0,-889275.25,443.0,11.0,5.0,0.0,23.0,63374
534342,534372,2075316886.0,2075316736.0,20,4134.0,CN,,80573.2,641225.0,95.6,82.55,-14405532.4,239.4,15303028.35,95.65,101.7,1.0581178805392877,1.0,1.0,0.0,897495.95,13.0,11.0,5.0,0.0,23.0,63374
534348,534378,2075316892.0,2075316736.0,20,4134.0,CN,,79616.05,867400.0,84.0,72.5,-10813250.6,1104.875,15301052.15,84.0,84.35,1.002539714960058,1.0,1.0,0.0,4487801.55,80.0,11.0,5.0,0.0,23.0,63374
534355,534385,2075316899.0,2075316736.0,20,4134.0,CN,,83421.05,556875.0,103.4,86.25,-15296702.5,-272.8,12606992.9,103.4,104.2,1.0073538177482628,1.0,1.0,0.0,-2689709.6,80.0,11.0,5.0,0.0,23.0,63374
534360,534390,2075316904.0,2075316736.0,20,4134.0,CN,,82483.2,707650.0,122.65,89.25,-8114158.4,4.175,9011394.45,122.7,123.35,1.0049392856362167,1.0,1.0,0.0,897236.05,443.0,11.0,5.0,0.0,23.0,63374
534362,534392,2075316906.0,2075316736.0,20,4134.0,CN,,79280.45,684125.0,84.7,73.05,-12610238.05,1913.7,11709408.55,84.6,92.2,1.058889848903216,1.0,1.0,0.0,-900829.5,443.0,11.0,5.0,0.0,23.0,63374
534364,534394,2075316908.0,2075316736.0,20,4134.0,CN,,80242.7,549775.0,128.2,91.05,-9015224.8,8.95,10814763.85,127.85,132.0,1.0605685282789694,1.0,1.0,0.0,1799539.05,80.0,11.0,5.0,0.0,23.0,63374
534367,534397,2075316911.0,2075316736.0,20,4134.0,CN,,79686.7,729775.0,77.85,67.85,-11710167.6,-1174.575,13506323.8,77.9,83.7,1.050877192982456,1.0,1.0,0.0,1796156.2,199.0,11.0,5.0,0.0,23.0,63374
534382,534412,2075316926.0,2075316736.0,20,4134.0,CN,,83771.5,760975.0,96.1,82.2,-9013969.8,228.925,9915601.7,96.15,102.7,1.0634282287254604,1.0,1.0,0.0,901631.9,443.0,11.0,5.0,0.0,23.0,63374
534385,534415,2075316929.0,2075316736.0,20,4134.0,CN,,79596.4,418750.0,84.95,71.15,-13506175.4,-612.5,14399992.85,84.95,91.25,1.052112502764875,1.05,1.0,0.0,893817.45,80.0,11.0,5.0,0.0,23.0,63374
534386,534416,2075316930.0,2075316736.0,20,4134.0,CN,,82659.55,720075.0,108.55,81.85,-10810917.65,116.125,10810018.7,108.85,109.3,1.0038994785619102,1.0,1.0,0.0,-898.95,443.0,11.0,5.0,0.0,23.0,63374
534401,534431,2075316945.0,2075316736.0,20,4134.0,CN,,76229.5,442625.0,92.0,78.2,-10809261.35,-214.95,13509627.15,91.85,92.3,1.004551013415966,1.0,1.0,0.0,2700365.8,79.0,11.0,5.0,0.0,23.0,63374
534408,534438,2075316952.0,2075316736.0,20,4134.0,CN,,79858.7,670725.0,77.25,67.0,-9014011.15,1444.725,11704206.9,77.3,77.6,1.0032608695652174,1.0,1.0,0.0,2690195.75,21.0,11.0,5.0,0.0,23.0,63374
534416,534446,2075316960.0,2075316736.0,20,4134.0,CN,,80553.85,571900.0,86.7,74.7,-9020439.35,-901.175,9919815.6,86.7,92.35,1.0621841134735992,1.0,1.0,0.0,899376.25,443.0,11.0,5.0,0.0,23.0,63374
534430,534460,2075316974.0,2075316736.0,20,4134.0,CN,,79241.9,746450.0,86.8,73.35,-13507345.15,1273.675,11711737.25,86.7,89.25,1.0579603692609885,1.0,1.0,0.0,-1795607.9,443.0,11.0,5.0,0.0,23.0,63374
534434,534464,2075316978.0,2075316736.0,20,4134.0,CN,,83200.55,756650.0,93.3,79.0,-13505690.9,-1107.075,11710361.85,93.35,97.1,1.052334594656576,1.0,1.0,0.0,-1795329.05,21.0,11.0,5.0,0.0,23.0,63374
534438,534468,2075316982.0,2075316736.0,20,4134.0,CN,,84355.8,513500.0,104.3,87.15,-9910031.65,176.975,10811688.4,104.35,104.75,1.0022598977694055,1.0,1.0,0.0,901656.75,13.0,11.0,5.0,0.0,23.0,63374
541060,541090,2079675422.0,2079675392.0,20,4134.0,CN,Shanghai,75900.85,1401275.0,62.5,55.45,-11707296.15,2559.0,12609817.7,62.55,70.1,1.0563540260908684,1.0,1.0,0.0,902092.05,21.0,11.0,5.0,0.0,23.0,63374
541091,541121,2079675453.0,2079675392.0,20,4134.0,CN,Shanghai,81359.9,1272275.0,56.95,49.9,-12603826.25,223.025,13504618.75,56.95,58.65,1.052313829787234,1.0,1.0,0.0,900792.5,80.0,11.0,5.0,0.0,23.0,63374
541102,541132,2079675464.0,2079675392.0,20,4134.0,CN,Shanghai,78248.0,877600.0,84.15,59.55,-11715913.8,-1707.4,12611958.0,84.2,84.8,1.0012429204629405,1.0,1.0,0.0,896044.2,82.0,11.0,5.0,0.0,23.0,63374
541109,541139,2079675471.0,2079675392.0,20,4134.0,CN,Shanghai,80117.15,1296400.0,57.0,50.0,-9013594.75,-477.45,9015657.45,56.95,59.9,1.0558325381679388,1.0,1.0,0.0,2062.7,19.0,11.0,5.0,0.0,23.0,63374
541112,541142,2079675474.0,2079675392.0,20,4134.0,CN,Shanghai,75583.6,1152350.0,47.95,44.2,-10811812.3,-31.85,12614799.15,47.95,49.95,1.052211632453568,1.0,1.0,0.0,1802986.85,80.0,11.0,5.0,0.0,23.0,63374
