,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
778915,778958,3115618096.0,3115618048.0,14,211680.0,PT,,62106.357142857145,71.42857142857143,19678.0,4.642857142857143,-10289828.92857143,-18.428571428571427,9010588.857142856,27596.0,43206.5,1.3939325151985609,1.7857142857142858,1.0,0.0,-1279240.0714285714,443.0,11.0,5.0,0.0,23.0,254
778916,778959,3115618097.0,3115618048.0,16,211680.0,PT,,63706.875,0.0,19118.6875,4.875,-11247480.5,2.09375,9009278.0625,26585.125,37322.8125,1.3555711455264667,1.6875,1.0,0.0,-2238202.4375,80.0,11.0,5.0,0.0,23.0,254
778917,778960,3115618098.0,3115618048.0,14,211680.0,PT,,62088.357142857145,142.85714285714286,19609.14285714286,4.642857142857143,-12849052.0,-2.7142857142857144,12847698.5,27479.285714285717,43057.142857142855,1.3937194156416337,1.9285714285714288,1.0,0.0,-1353.5,443.0,11.0,5.0,0.0,23.0,254
