,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
847467,847511,3337296066.0,3337295872.0,20,396982.0,US,,85617.65,0.0,309.7,171.5,-17979318.75,-20.8,17979462.55,33985.25,51513.65,1.5220566093158527,2.2,1.0,0.0,143.8,22.0,1.0,5.0,0.0,23.0,2933
847470,847514,3337296069.0,3337295872.0,20,396982.0,US,,85601.85,0.0,308.65,172.4,-17979207.55,-1.1,17979345.9,33770.5,51632.9,1.5284753130719848,2.4,1.0,0.0,138.35,22.0,1.0,5.0,0.0,23.0,2933
847473,847517,3337296072.0,3337295872.0,20,396982.0,US,,85644.35,0.0,305.2,171.35,-17979366.6,-80.05,17979238.1,33755.95,51264.4,1.5222666734347752,2.15,1.0,0.0,-128.5,22.0,1.0,5.0,0.0,23.0,2933
847475,847519,3337296074.0,3337295872.0,20,396982.0,US,,85572.45,0.0,311.4,172.7,-17979644.35,-36.875,17979880.4,33863.85,51837.9,1.5360198097012383,2.25,1.0,0.0,236.05,22.0,1.0,5.0,0.0,23.0,2933
847479,847523,3337296078.0,3337295872.0,20,396982.0,US,,85678.4,0.0,306.8,172.4,-17979727.45,44.225,17980149.1,33857.65,51487.0,1.5244145293220104,2.2,1.0,0.0,421.65,22.0,1.0,5.0,0.0,23.0,2933
847483,847527,3337296083.0,3337295872.0,20,396982.0,US,,85618.55,0.0,303.65,169.5,-17980154.15,33.325,17980153.8,33530.45,50756.15,1.5162493072837702,2.15,1.0,0.0,-0.35,22.0,1.0,5.0,0.0,23.0,2933
847495,847539,3337296095.0,3337295872.0,20,396982.0,US,,85587.8,0.0,309.05,173.45,-17979076.55,-27.85,17978977.25,33834.05,51718.25,1.529880657809343,2.15,1.0,0.0,-99.3,22.0,1.0,5.0,0.0,23.0,2933
847496,847540,3337296096.0,3337295872.0,20,396982.0,US,,85651.7,0.0,305.45,170.9,-17978926.0,4.925,17978905.8,33980.25,51120.85,1.5096957960480015,2.2,1.0,0.0,-20.2,22.0,1.0,5.0,0.0,23.0,2933
847500,847544,3337296100.0,3337295872.0,20,396982.0,US,,85669.6,0.0,306.8,171.4,-17979691.15,-25.05,17979408.55,33935.75,51269.3,1.508599024266554,2.2,1.0,0.0,-282.6,22.0,1.0,5.0,0.0,23.0,2933
847502,847546,3337296102.0,3337295872.0,20,396982.0,US,,85623.8,0.0,306.35,170.8,-17979981.5,-80.475,17979818.85,33898.35,51044.45,1.5087213321609212,2.2,1.0,0.0,-162.65,22.0,1.0,5.0,0.0,23.0,2933
847524,847568,3337296125.0,3337295872.0,20,396982.0,US,,85610.7,0.0,308.7,175.4,-17979851.45,95.6,17979961.85,34113.9,51925.35,1.5233840935288556,2.35,1.0,0.0,110.4,22.0,1.0,5.0,0.0,23.0,2933
847526,847570,3337296127.0,3337295872.0,20,396982.0,US,,85604.2,0.0,309.2,173.4,-17980126.55,180.95,17979858.15,34034.25,51693.1,1.5241350826522315,2.1,1.0,0.0,-268.4,22.0,1.0,5.0,0.0,23.0,2933
