,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
217767,217775,1077855491.0,1077855488.0,20,6939.0,US,,66700.55,0.0,10951.95,45.6,-17082631.6,59.325,17082941.0,12457.35,13906.0,1.1145926322379192,1.0,1.3,0.9938829223517862,309.4,80.0,1.0,5.0,1.0,19.0,591
217768,217776,1077855492.0,1077855488.0,20,6939.0,US,,65820.4,0.0,10722.1,43.9,-16187630.6,42.5,16186629.0,12150.4,13518.2,1.110896092070106,1.0,1.3,0.6912418508187648,-1001.6,789.0,1.0,5.0,1.0,19.0,591
217770,217778,1077855494.0,1077855488.0,20,6939.0,US,,66608.15,0.0,10900.0,45.2,-17978115.35,84.725,17978348.4,12409.75,13836.6,1.1138459987310187,1.0,1.2,0.4986692838339789,233.05,1200.0,1.0,5.0,1.0,19.0,591
217771,217779,1077855495.0,1077855488.0,20,6939.0,US,,66667.75,0.0,10698.3,43.35,-16186355.3,77.3,17081590.4,12113.1,13488.7,1.1118689395514418,1.0,1.3,0.9048131193160672,895235.1,80.0,1.0,5.0,1.0,19.0,591
217774,217782,1077855498.0,1077855488.0,20,6939.0,US,,65770.4,0.0,10583.25,45.1,-17977519.55,68.95,17977784.65,11989.7,13979.25,1.1649832638912598,1.0,1.15,0.4967793168520981,265.1,80.0,1.0,5.0,1.0,19.0,591
217776,217784,1077855500.0,1077855488.0,20,6939.0,US,,66278.85,0.0,10905.4,45.15,-17979000.55,17.95,17978864.9,12411.55,13850.15,1.1143255772440406,1.0,1.45,0.9775823610673242,-135.65,80.0,1.0,5.0,1.0,19.0,591
217778,217786,1077855502.0,1077855488.0,20,6939.0,US,,66584.0,0.0,10870.95,44.75,-17081680.15,49.825,17976565.3,12371.05,13778.8,1.1125128039150387,1.0,1.45,1.284123485067956,894885.15,80.0,1.0,5.0,1.0,19.0,591
217779,217787,1077855503.0,1077855488.0,20,6939.0,US,,66612.6,0.0,10809.6,44.8,-17976690.45,64.35,17976777.9,12246.5,13643.7,1.1132385616938305,1.0,1.45,1.1708269638208688,87.45,80.0,1.0,5.0,1.0,19.0,591
217780,217788,1077855504.0,1077855488.0,20,6939.0,US,,66684.15,0.0,10934.7,45.35,-17081555.2,81.125,17976872.25,12439.8,13892.9,1.1142291238126123,1.0,1.25,0.7787970232557279,895317.05,212.0,1.0,5.0,1.0,19.0,591
217782,217790,1077855507.0,1077855488.0,20,6939.0,US,,65462.6,0.0,10775.45,45.45,-17976609.75,56.0,17977680.35,12243.15,13635.55,1.1120910215931696,1.0,1.35,1.0451816317372224,1070.6,80.0,1.0,5.0,1.0,19.0,591
217783,217791,1077855508.0,1077855488.0,20,6939.0,US,,66292.45,0.0,11195.75,44.95,-17978492.3,26.875,17978703.8,12751.55,14288.65,1.1188745415508512,1.0,1.4,1.266541536050175,211.5,80.0,1.0,5.0,1.0,19.0,591
217784,217792,1077855509.0,1077855488.0,20,6939.0,US,,65958.45,0.0,10718.15,44.0,-17978826.9,74.1,17978838.9,12128.15,13500.1,1.112120947100221,1.0,1.3,0.79248697791684,12.0,636.0,1.0,5.0,1.0,19.0,591
217787,217795,1077855512.0,1077855488.0,20,6939.0,US,,66245.55,0.0,10682.95,43.6,-17978253.95,67.175,17978690.95,12120.5,13505.35,1.1110429188736175,1.0,1.3,1.0203060017757282,437.0,80.0,1.0,5.0,1.0,19.0,591
217790,217798,1077855515.0,1077855488.0,20,6939.0,US,,66792.0,0.0,11078.25,45.45,-17082415.9,10.625,17081921.8,12627.8,14129.25,1.117044728685896,1.0,1.45,1.1384821931844968,-494.1,80.0,1.0,5.0,1.0,19.0,591
217799,217807,1077855524.0,1077855488.0,20,6939.0,US,,65989.6,0.0,10849.35,44.9,-17977413.5,65.9,17082128.35,12358.4,13802.7,1.1134615558533878,1.0,1.5,1.0932387856592565,-895285.15,80.0,1.0,5.0,1.0,19.0,591
217804,217812,1077855529.0,1077855488.0,20,6939.0,US,,65773.9,0.0,10654.95,44.7,-17977087.55,2.775,17977417.7,12065.0,14080.5,1.165744501269107,1.0,1.1,0.3291737561194288,330.15,80.0,1.0,5.0,1.0,19.0,591
217806,217814,1077855531.0,1077855488.0,20,6939.0,US,,66211.45,0.0,10927.25,45.0,-17977465.3,-7.2,17977094.2,12421.85,13852.55,1.1142161798575845,1.0,1.4,0.9888785204369468,-371.1,80.0,1.0,5.0,1.0,19.0,591
217814,217822,1077855540.0,1077855488.0,20,6939.0,US,,66079.1,0.0,10896.95,45.0,-17083966.15,35.3,17083440.0,12372.95,13805.85,1.11409160324583,1.0,1.35,0.8329478787239433,-526.15,389.0,1.0,5.0,1.0,19.0,591
217824,217832,1077855551.0,1077855488.0,20,6939.0,US,,66738.2,0.0,11025.45,45.75,-17082129.75,-10.75,17977912.3,12569.3,14051.6,1.1157052334851325,1.0,1.3,0.8404543603562071,895782.55,636.0,1.0,5.0,1.0,19.0,591
217831,217839,1077855558.0,1077855488.0,20,6939.0,US,,66888.25,0.0,11029.95,45.4,-17081594.55,57.925,17977458.55,12588.55,14092.75,1.1166922853094514,1.0,1.45,1.182569522176853,895864.0,80.0,1.0,5.0,1.0,19.0,591
217849,217857,1077855577.0,1077855488.0,20,6939.0,US,,66257.35,0.0,10640.15,43.85,-17977322.7,118.3,17977272.65,12043.4,13409.8,1.1119713642528577,1.0,1.2,0.5028670937087354,-50.05,80.0,1.0,5.0,1.0,19.0,591
217908,217916,1077855641.0,1077855488.0,20,6939.0,US,,66170.4,0.0,10869.8,44.25,-17976681.55,51.95,17977445.85,12340.7,13768.9,1.1141140086690116,1.0,1.3,0.8525825476621319,764.3,80.0,1.0,5.0,1.0,19.0,591
217936,217944,1077855671.0,1077855488.0,20,6939.0,US,,66420.1,0.0,10752.9,44.6,-17977518.25,70.3,17977962.55,12195.25,13579.15,1.1120515647593885,1.0,1.15,0.4788833217925902,444.3,80.0,1.0,5.0,1.0,19.0,591
217943,217951,1077855678.0,1077855488.0,20,6939.0,US,,66634.65,0.0,11253.35,46.65,-17978842.4,63.275,17978375.9,12869.25,14427.7,1.119126618964851,1.0,1.4,0.984378355557952,-466.5,80.0,1.0,5.0,1.0,19.0,591
