,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
847300,847344,3337295889.0,3337295872.0,20,396982.0,US,,85229.7,0.0,142.15,103.75,-17979584.15,-69.2,17979641.3,18868.25,23278.5,1.235705388279624,2.15,1.0,0.0,57.15,22.0,1.0,5.0,0.0,23.0,2940
847304,847348,3337295893.0,3337295872.0,20,396982.0,US,,85398.5,0.0,145.55,101.8,-17979232.75,8.225,17978503.75,18819.75,23737.6,1.250951011587553,2.15,1.0,0.0,-729.0,22.0,1.0,5.0,0.0,23.0,2940
847306,847350,3337295895.0,3337295872.0,20,396982.0,US,,85311.25,0.0,143.55,105.05,-17978758.4,-52.575,17978880.4,18862.3,23813.45,1.249604392442664,2.1,1.0,0.0,122.0,22.0,1.0,5.0,0.0,23.0,2940
847312,847356,3337295901.0,3337295872.0,20,396982.0,US,,85345.6,0.0,145.1,104.05,-17979303.15,75.3,17979235.5,18953.6,23853.0,1.2455264809792432,2.0,1.0,0.0,-67.65,22.0,1.0,5.0,0.0,23.0,2940
847315,847359,3337295904.0,3337295872.0,20,396982.0,US,,85369.95,0.0,147.3,108.2,-17979463.95,-130.125,17979811.35,19192.6,24324.9,1.2557636978404283,2.1,1.0,0.0,347.4,22.0,1.0,5.0,0.0,23.0,2940
847318,847362,3337295907.0,3337295872.0,20,396982.0,US,,85192.75,0.0,143.75,103.7,-17979078.1,-152.15,17979209.65,18805.3,23598.85,1.2493599879229011,2.05,1.0,0.0,131.55,22.0,1.0,5.0,0.0,23.0,2940
847408,847452,3337296000.0,3337295872.0,20,396982.0,US,,85404.2,0.0,145.9,104.55,-17979886.0,16.55,17979747.2,18910.85,24023.45,1.2572218516569125,2.0,1.0,0.0,-138.8,22.0,1.0,5.0,0.0,23.0,2940
847411,847455,3337296003.0,3337295872.0,20,396982.0,US,,85238.7,0.0,145.65,105.45,-17978701.5,170.375,17978302.4,18785.8,23768.8,1.259093712886732,2.0,1.0,0.0,-399.1,22.0,1.0,5.0,0.0,23.0,2940
847415,847459,3337296007.0,3337295872.0,20,396982.0,US,,85390.5,0.0,143.6,104.3,-17979540.35,-35.875,17979886.55,18737.5,23516.1,1.2463073837460967,2.15,1.0,0.0,346.2,22.0,1.0,5.0,0.0,23.0,2940
847422,847466,3337296014.0,3337295872.0,20,396982.0,US,,85371.7,0.0,141.9,102.95,-17979177.5,85.925,17979275.95,18696.7,23454.55,1.2456124362521095,2.0,1.0,0.0,98.45,21.0,1.0,5.0,0.0,23.0,2940
847429,847473,3337296021.0,3337295872.0,20,396982.0,US,,85391.4,0.0,148.2,105.15,-17979911.0,19.2,17980263.7,19095.9,24029.1,1.2560759831336117,2.1,1.0,0.0,352.7,21.0,1.0,5.0,0.0,23.0,2940
847430,847474,3337296022.0,3337295872.0,20,396982.0,US,,85138.9,0.0,144.6,103.15,-17979715.85,-1.375,17980102.65,18855.15,23695.4,1.2494960096770993,2.1,1.0,0.0,386.8,22.0,1.0,5.0,0.0,23.0,2940
847432,847476,3337296024.0,3337295872.0,20,396982.0,US,,85292.4,0.0,145.05,101.7,-17979745.45,-6.25,17979371.85,18718.2,23691.65,1.2598737068845196,2.1,1.0,0.0,-373.6,22.0,1.0,5.0,0.0,23.0,2940
847433,847477,3337296025.0,3337295872.0,20,396982.0,US,,85034.1,0.0,144.0,104.05,-17979125.15,-26.625,17979720.65,18843.4,23626.4,1.2491653035305996,2.1,1.0,0.0,595.5,22.0,1.0,5.0,0.0,23.0,2940
847437,847481,3337296030.0,3337295872.0,20,396982.0,US,,85305.05,0.0,144.3,104.8,-17980159.2,-59.95,17979590.3,18860.7,23740.1,1.2575323324639238,2.05,1.0,0.0,-568.9,22.0,1.0,5.0,0.0,23.0,2940
847438,847482,3337296031.0,3337295872.0,20,396982.0,US,,85065.8,0.0,142.85,103.55,-17978550.3,-39.65,17978737.5,18597.9,23525.15,1.251415378190408,2.1,1.0,0.0,187.2,22.0,1.0,5.0,0.0,23.0,2940
