,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
856702,856747,3453099812.0,3453099776.0,20,396982.0,US,,85634.7,0.0,317.3,173.75,-17979709.95,-24.625,17979417.4,34466.4,52482.8,1.5251924882124357,2.25,1.0,0.0,-292.55,3389.0,1.0,5.0,0.0,23.0,2931
856704,856749,3453099814.0,3453099776.0,20,396982.0,US,,85673.85,0.0,315.05,172.8,-17979874.5,37.05,17979788.95,34300.75,52459.9,1.5327273797309184,2.2,1.0,0.0,-85.55,3389.0,1.0,5.0,0.0,23.0,2931
856705,856750,3453099815.0,3453099776.0,20,396982.0,US,,85659.35,0.0,316.6,173.25,-17979454.85,-98.95,17979302.25,34196.65,52408.4,1.5355249014123336,2.25,1.0,0.0,-152.6,3389.0,1.0,5.0,0.0,23.0,2931
856706,856751,3453099816.0,3453099776.0,20,396982.0,US,,85626.35,0.0,318.8,173.55,-17979637.4,-6.15,17979413.4,34328.8,52702.85,1.534798666941576,2.25,1.0,0.0,-224.0,3389.0,1.0,5.0,0.0,23.0,2931
856709,856754,3453099819.0,3453099776.0,20,396982.0,US,,85714.3,0.0,315.75,172.95,-17979604.55,-7.675,17979322.45,34115.95,52449.95,1.5399799308895954,2.05,1.0,0.0,-282.1,3389.0,1.0,5.0,0.0,23.0,2931
856714,856759,3453099824.0,3453099776.0,20,396982.0,US,,85676.8,0.0,317.2,176.1,-17980140.05,-89.475,17979740.25,34441.85,52595.05,1.5274974043462513,2.25,1.0,0.0,-399.8,3389.0,1.0,5.0,0.0,23.0,2931
856729,856774,3453099843.0,3453099776.0,20,396982.0,US,,85624.7,0.0,320.65,173.3,-17979940.9,-77.425,17979783.35,34479.5,53239.2,1.546503010812598,2.15,1.0,0.0,-157.55,3389.0,1.0,5.0,0.0,23.0,2931
856733,856778,3453099847.0,3453099776.0,20,396982.0,US,,85672.0,0.0,320.85,175.85,-17979327.55,8.55,17979484.65,34859.3,53615.35,1.5389150826498743,2.25,1.0,0.0,157.1,3389.0,1.0,5.0,0.0,23.0,2931
856741,856786,3453099856.0,3453099776.0,20,396982.0,US,,85631.85,0.0,319.65,175.65,-17979051.95,19.95,17978789.65,34811.3,53121.3,1.5279837779031058,2.3,1.0,0.0,-262.3,3389.0,1.0,5.0,0.0,23.0,2931
856761,856806,3453099876.0,3453099776.0,20,396982.0,US,,85595.3,0.0,318.6,174.3,-17979389.55,-22.0,17979440.75,34789.7,53114.4,1.5320099142191528,2.1,1.0,0.0,51.2,3389.0,1.0,5.0,0.0,23.0,2931
856850,856895,3453099989.0,3453099776.0,20,396982.0,US,,85567.25,0.0,301.4,171.05,-17979568.95,-38.75,17979494.3,33725.65,50238.55,1.490052036163113,2.2,1.0,0.0,-74.65,3389.0,1.0,5.0,0.0,23.0,2931
856857,856902,3453099996.0,3453099776.0,20,396982.0,US,,85630.4,0.0,305.85,170.3,-17978962.85,-33.975,17979318.4,33464.2,50855.85,1.5233363482582998,2.35,1.0,0.0,355.55,3389.0,1.0,5.0,0.0,23.0,2931
856858,856903,3453099997.0,3453099776.0,20,396982.0,US,,85594.2,0.0,301.1,172.05,-17979657.55,-33.975,17979579.55,33325.45,50180.4,1.5069986496403167,2.2,1.0,0.0,-78.0,3389.0,1.0,5.0,0.0,23.0,2931
