,Unnamed: 0,src_ip,subnet,active_days,asn,country,city,scan_length_seconds,median_time_diff,distinct_src_ports,distinct_dest_ports,q1_prev_ip,median_prev_ip,q3_prev_ip,distinct_ips,total_hits,probes_per_ip,distinct_fingerprints,distinct_payloads,avg_payload_length,q1q3_delta,top_port,top_fingerprint,generation_algorithm,top_start_hour,top_end_hour,label
847361,847405,3337295953.0,3337295872.0,20,396982.0,US,,85622.95,0.0,296.95,169.5,-17979136.05,36.275,17979307.5,33077.8,49330.55,1.4958325029206287,2.25,1.0,0.0,171.45,22.0,1.0,5.0,0.0,23.0,2933
847362,847406,3337295954.0,3337295872.0,20,396982.0,US,,85663.25,0.0,301.15,170.5,-17979334.65,-17.45,17979326.0,33588.8,50353.9,1.5046624415757406,2.1,1.0,0.0,-8.65,22.0,1.0,5.0,0.0,23.0,2933
847369,847413,3337295961.0,3337295872.0,20,396982.0,US,,85610.0,0.0,303.3,170.1,-17979783.6,-47.875,17979868.05,33303.65,50501.8,1.5184367107761516,2.3,1.0,0.0,84.45,22.0,1.0,5.0,0.0,23.0,2933
847370,847414,3337295962.0,3337295872.0,20,396982.0,US,,85690.15,0.0,301.0,170.8,-17979588.75,99.175,17980027.05,33438.45,50333.45,1.5111357679102064,2.15,1.0,0.0,438.3,22.0,1.0,5.0,0.0,23.0,2933
847378,847422,3337295970.0,3337295872.0,20,396982.0,US,,85570.6,0.0,306.8,170.5,-17979379.85,59.425,17979475.0,33713.45,51348.15,1.528155631486382,2.25,1.0,0.0,95.15,22.0,1.0,5.0,0.0,23.0,2933
847380,847424,3337295972.0,3337295872.0,20,396982.0,US,,85597.8,0.0,298.55,171.3,-17979107.25,114.2,17979513.15,33114.8,49765.1,1.5065960840459236,2.1,1.0,0.0,405.9,22.0,1.0,5.0,0.0,23.0,2933
847392,847436,3337295984.0,3337295872.0,20,396982.0,US,,85553.4,0.0,305.6,171.6,-17979657.9,-106.8,17979422.55,33769.25,50798.9,1.504990400590324,2.15,1.0,0.0,-235.35,22.0,1.0,5.0,0.0,23.0,2933
847394,847438,3337295986.0,3337295872.0,20,396982.0,US,,85686.5,0.0,298.0,168.25,-17979596.15,-18.725,17979190.45,32981.7,49569.7,1.5087472443228247,2.05,1.0,0.0,-405.7,22.0,1.0,5.0,0.0,23.0,2933
847403,847447,3337295995.0,3337295872.0,20,396982.0,US,,85652.3,0.0,303.05,171.8,-17979205.15,33.925,17978894.5,33436.5,50384.55,1.5108954033253654,2.15,1.0,0.0,-310.65,22.0,1.0,5.0,0.0,23.0,2933
847406,847450,3337295998.0,3337295872.0,20,396982.0,US,,85635.9,0.0,300.85,169.4,-17979293.8,-2.85,17979540.25,33393.4,50114.35,1.5029888724157527,2.2,1.0,0.0,246.45,22.0,1.0,5.0,0.0,23.0,2933
847407,847451,3337295999.0,3337295872.0,20,396982.0,US,,85684.0,0.0,307.1,169.1,-17979369.3,-81.475,17979358.9,34022.3,50857.35,1.4994667269020254,2.15,1.0,0.0,-10.4,22.0,1.0,5.0,0.0,23.0,2933
847514,847558,3337296114.0,3337295872.0,20,396982.0,US,,85661.95,0.0,310.5,173.6,-17979594.65,-34.125,17979530.4,34343.25,51701.65,1.5091797853987927,2.25,1.0,0.0,-64.25,22.0,1.0,5.0,0.0,23.0,2933
